"FECHA_HORA",FECHA,HORA,AIRQ_CO,AIRQ_NO,AIRQ_NO2,DATASET
2015-09-10:13:00,2015-09-10,13,0.24,13.1,12.3,CALID-DE-AIRE-ANO-2015
2015-09-10:14:00,2015-09-10,14,0.23,4.4,4.9,CALID-DE-AIRE-ANO-2015
2015-09-10:15:00,2015-09-10,15,0.23,8.2,6.5,CALID-DE-AIRE-ANO-2015
2015-09-10:16:00,2015-09-10,16,0.24,9.1,8.5,CALID-DE-AIRE-ANO-2015
2015-09-10:17:00,2015-09-10,17,0.24,6.9,8.5,CALID-DE-AIRE-ANO-2015
2015-09-10:18:00,2015-09-10,18,0.20,4.9,7.2,CALID-DE-AIRE-ANO-2015
2015-09-10:19:00,2015-09-10,19,0.19,8.5,12.2,CALID-DE-AIRE-ANO-2015
2015-09-10:20:00,2015-09-10,20,0.17,4.1,8.5,CALID-DE-AIRE-ANO-2015
2015-09-10:21:00,2015-09-10,21,0.15,2.2,4.1,CALID-DE-AIRE-ANO-2015
2015-09-10:22:00,2015-09-10,22,0.15,3.0,1.3,CALID-DE-AIRE-ANO-2015
2015-09-10:23:00,2015-09-10,23,0.16,1.1,0.4,CALID-DE-AIRE-ANO-2015
2015-09-11:00:00,2015-09-11,00,0.15,0.7,0.3,CALID-DE-AIRE-ANO-2015
2015-09-11:01:00,2015-09-11,01,0.17,0.3,0.2,CALID-DE-AIRE-ANO-2015
2015-09-11:02:00,2015-09-11,02,0.17,2.1,0.5,CALID-DE-AIRE-ANO-2015
2015-09-11:03:00,2015-09-11,03,0.17,1.0,0.3,CALID-DE-AIRE-ANO-2015
2015-09-11:04:00,2015-09-11,04,0.17,1.2,0.4,CALID-DE-AIRE-ANO-2015
2015-09-11:05:00,2015-09-11,05,0.18,0.5,0.9,CALID-DE-AIRE-ANO-2015
2015-09-11:06:00,2015-09-11,06,0.28,4.2,3.7,CALID-DE-AIRE-ANO-2015
2015-09-11:07:00,2015-09-11,07,0.35,18.4,9.2,CALID-DE-AIRE-ANO-2015
2015-09-11:08:00,2015-09-11,08,0.37,61.5,40.7,CALID-DE-AIRE-ANO-2015
2015-09-11:09:00,2015-09-11,09,0.24,13.8,10.4,CALID-DE-AIRE-ANO-2015
2015-09-11:10:00,2015-09-11,10,0.21,5.2,5.6,CALID-DE-AIRE-ANO-2015
2015-09-11:11:00,2015-09-11,11,0.19,2.3,1.4,CALID-DE-AIRE-ANO-2015
2015-09-11:12:00,2015-09-11,12,0.20,3.0,1.1,CALID-DE-AIRE-ANO-2015
2015-09-11:13:00,2015-09-11,13,0.21,2.7,1.3,CALID-DE-AIRE-ANO-2015
2015-09-11:14:00,2015-09-11,14,0.22,2.6,1.1,CALID-DE-AIRE-ANO-2015
2015-09-11:15:00,2015-09-11,15,0.24,2.5,1.0,CALID-DE-AIRE-ANO-2015
2015-09-11:16:00,2015-09-11,16,0.29,5.3,2.2,CALID-DE-AIRE-ANO-2015
2015-09-11:17:00,2015-09-11,17,0.28,3.0,3.2,CALID-DE-AIRE-ANO-2015
2015-09-11:18:00,2015-09-11,18,0.32,1.5,2.5,CALID-DE-AIRE-ANO-2015
2015-09-11:19:00,2015-09-11,19,0.55,11.1,11.4,CALID-DE-AIRE-ANO-2015
2015-09-11:20:00,2015-09-11,20,0.40,1.2,3.9,CALID-DE-AIRE-ANO-2015
2015-09-11:21:00,2015-09-11,21,0.49,3.2,6.1,CALID-DE-AIRE-ANO-2015
2015-09-11:22:00,2015-09-11,22,0.36,8.1,10.3,CALID-DE-AIRE-ANO-2015
2015-09-11:23:00,2015-09-11,23,0.57,12.2,18.1,CALID-DE-AIRE-ANO-2015
2015-09-12:00:00,2015-09-12,00,0.86,35.4,25.5,CALID-DE-AIRE-ANO-2015
2015-09-12:01:00,2015-09-12,01,0.48,5.9,16.7,CALID-DE-AIRE-ANO-2015
2015-09-12:02:00,2015-09-12,02,0.69,20.0,22.7,CALID-DE-AIRE-ANO-2015
2015-09-12:03:00,2015-09-12,03,0.64,17.2,20.3,CALID-DE-AIRE-ANO-2015
2015-09-12:04:00,2015-09-12,04,0.66,5.0,10.9,CALID-DE-AIRE-ANO-2015
2015-09-12:05:00,2015-09-12,05,0.43,12.4,8.0,CALID-DE-AIRE-ANO-2015
2015-09-12:06:00,2015-09-12,06,0.45,55.1,39.9,CALID-DE-AIRE-ANO-2015
2015-09-12:07:00,2015-09-12,07,0.40,25.2,19.8,CALID-DE-AIRE-ANO-2015
2015-09-12:08:00,2015-09-12,08,0.32,24.9,21.5,CALID-DE-AIRE-ANO-2015
2015-09-12:09:00,2015-09-12,09,0.25,9.8,4.9,CALID-DE-AIRE-ANO-2015
2015-09-12:10:00,2015-09-12,10,0.26,3.3,1.8,CALID-DE-AIRE-ANO-2015
2015-09-12:11:00,2015-09-12,11,0.28,3.7,2.2,CALID-DE-AIRE-ANO-2015
2015-09-12:12:00,2015-09-12,12,0.31,3.0,1.6,CALID-DE-AIRE-ANO-2015
2015-09-12:13:00,2015-09-12,13,0.32,1.1,1.1,CALID-DE-AIRE-ANO-2015
2015-09-12:14:00,2015-09-12,14,0.32,0.4,0.8,CALID-DE-AIRE-ANO-2015
2015-09-12:15:00,2015-09-12,15,0.31,1.9,0.4,CALID-DE-AIRE-ANO-2015
2015-09-12:16:00,2015-09-12,16,0.31,0.7,0.2,CALID-DE-AIRE-ANO-2015
2015-09-12:17:00,2015-09-12,17,0.32,0.9,0.4,CALID-DE-AIRE-ANO-2015
2015-09-12:18:00,2015-09-12,18,0.32,1.1,0.3,CALID-DE-AIRE-ANO-2015
2015-09-12:19:00,2015-09-12,19,0.29,1.0,0.7,CALID-DE-AIRE-ANO-2015
2015-09-12:20:00,2015-09-12,20,0.30,0.9,2.7,CALID-DE-AIRE-ANO-2015
2015-09-12:21:00,2015-09-12,21,0.62,15.5,18.2,CALID-DE-AIRE-ANO-2015
2015-09-12:22:00,2015-09-12,22,1.08,31.2,27.4,CALID-DE-AIRE-ANO-2015
2015-09-12:23:00,2015-09-12,23,0.56,6.7,16.9,CALID-DE-AIRE-ANO-2015
2015-09-13:00:00,2015-09-13,00,0.44,2.9,9.7,CALID-DE-AIRE-ANO-2015
2015-09-13:01:00,2015-09-13,01,0.37,1.2,5.5,CALID-DE-AIRE-ANO-2015
2015-09-13:02:00,2015-09-13,02,0.33,0.5,4.5,CALID-DE-AIRE-ANO-2015
2015-09-13:03:00,2015-09-13,03,0.30,0.4,2.2,CALID-DE-AIRE-ANO-2015
2015-09-13:04:00,2015-09-13,04,0.27,6.7,9.8,CALID-DE-AIRE-ANO-2015
2015-09-13:05:00,2015-09-13,05,0.27,1.9,3.7,CALID-DE-AIRE-ANO-2015
2015-09-13:06:00,2015-09-13,06,0.25,0.5,0.3,CALID-DE-AIRE-ANO-2015
2015-09-13:07:00,2015-09-13,07,0.25,1.2,0.6,CALID-DE-AIRE-ANO-2015
2015-09-13:08:00,2015-09-13,08,0.25,0.3,0.2,CALID-DE-AIRE-ANO-2015
2015-09-13:09:00,2015-09-13,09,0.27,1.3,0.5,CALID-DE-AIRE-ANO-2015
2015-09-13:10:00,2015-09-13,10,0.30,2.5,1.2,CALID-DE-AIRE-ANO-2015
2015-09-13:11:00,2015-09-13,11,0.29,0.3,0.2,CALID-DE-AIRE-ANO-2015
2015-09-13:12:00,2015-09-13,12,0.30,0.3,0.2,CALID-DE-AIRE-ANO-2015
2015-09-13:13:00,2015-09-13,13,0.30,0.2,0.2,CALID-DE-AIRE-ANO-2015
2015-09-13:14:00,2015-09-13,14,0.32,0.3,0.3,CALID-DE-AIRE-ANO-2015
2015-09-13:15:00,2015-09-13,15,0.30,0.4,0.2,CALID-DE-AIRE-ANO-2015
2015-09-13:16:00,2015-09-13,16,0.30,2.3,2.8,CALID-DE-AIRE-ANO-2015
2015-09-13:17:00,2015-09-13,17,0.29,0.6,0.7,CALID-DE-AIRE-ANO-2015
2015-09-13:18:00,2015-09-13,18,0.29,0.4,0.5,CALID-DE-AIRE-ANO-2015
2015-09-13:19:00,2015-09-13,19,0.52,6.6,22.2,CALID-DE-AIRE-ANO-2015
2015-09-13:20:00,2015-09-13,20,0.58,6.9,27.7,CALID-DE-AIRE-ANO-2015
2015-09-13:21:00,2015-09-13,21,0.45,5.6,19.6,CALID-DE-AIRE-ANO-2015
2015-09-13:22:00,2015-09-13,22,0.39,0.8,11.5,CALID-DE-AIRE-ANO-2015
2015-09-13:23:00,2015-09-13,23,0.34,0.8,5.7,CALID-DE-AIRE-ANO-2015
2015-09-14:00:00,2015-09-14,00,0.29,0.5,1.6,CALID-DE-AIRE-ANO-2015
2015-09-14:01:00,2015-09-14,01,0.29,0.2,0.2,CALID-DE-AIRE-ANO-2015
2015-09-14:02:00,2015-09-14,02,0.29,0.3,0.3,CALID-DE-AIRE-ANO-2015
2015-09-14:03:00,2015-09-14,03,0.28,0.5,0.2,CALID-DE-AIRE-ANO-2015
2015-09-14:04:00,2015-09-14,04,0.29,0.5,0.3,CALID-DE-AIRE-ANO-2015
2015-09-14:05:00,2015-09-14,05,0.29,0.5,0.4,CALID-DE-AIRE-ANO-2015
2015-09-14:06:00,2015-09-14,06,0.29,0.7,1.5,CALID-DE-AIRE-ANO-2015
2015-09-14:07:00,2015-09-14,07,0.33,8.9,7.5,CALID-DE-AIRE-ANO-2015
2015-09-14:08:00,2015-09-14,08,0.31,12.7,11.9,CALID-DE-AIRE-ANO-2015
2015-09-14:09:00,2015-09-14,09,0.32,13.1,12.7,CALID-DE-AIRE-ANO-2015
2015-09-14:10:00,2015-09-14,10,0.34,7.4,8.0,CALID-DE-AIRE-ANO-2015
2015-09-14:11:00,2015-09-14,11,0.34,8.6,9.6,CALID-DE-AIRE-ANO-2015
2015-09-14:12:00,2015-09-14,12,0.35,9.2,6.9,CALID-DE-AIRE-ANO-2015
2015-09-14:13:00,2015-09-14,13,0.37,8.6,8.9,CALID-DE-AIRE-ANO-2015
2015-09-14:14:00,2015-09-14,14,0.38,9.4,7.9,CALID-DE-AIRE-ANO-2015
2015-09-14:15:00,2015-09-14,15,0.32,15.4,16.1,CALID-DE-AIRE-ANO-2015
2015-09-14:16:00,2015-09-14,16,0.34,9.0,15.9,CALID-DE-AIRE-ANO-2015
2015-09-14:17:00,2015-09-14,17,0.42,12.0,18.9,CALID-DE-AIRE-ANO-2015
2015-09-14:18:00,2015-09-14,18,0.40,6.1,21.4,CALID-DE-AIRE-ANO-2015
2015-09-14:19:00,2015-09-14,19,0.34,4.0,19.2,CALID-DE-AIRE-ANO-2015
2015-09-14:20:00,2015-09-14,20,0.28,1.9,11.2,CALID-DE-AIRE-ANO-2015
2015-09-14:21:00,2015-09-14,21,0.43,22.9,28.8,CALID-DE-AIRE-ANO-2015
2015-09-14:22:00,2015-09-14,22,0.69,31.8,32.5,CALID-DE-AIRE-ANO-2015
2015-09-14:23:00,2015-09-14,23,0.83,39.7,34.8,CALID-DE-AIRE-ANO-2015
2015-09-15:00:00,2015-09-15,00,0.63,30.8,31.5,CALID-DE-AIRE-ANO-2015
2015-09-15:01:00,2015-09-15,01,0.41,14.1,29.0,CALID-DE-AIRE-ANO-2015
2015-09-15:02:00,2015-09-15,02,0.44,7.6,26.5,CALID-DE-AIRE-ANO-2015
2015-09-15:03:00,2015-09-15,03,0.38,4.3,9.6,CALID-DE-AIRE-ANO-2015
2015-09-15:04:00,2015-09-15,04,0.25,1.5,5.7,CALID-DE-AIRE-ANO-2015
2015-09-15:05:00,2015-09-15,05,0.21,0.3,0.3,CALID-DE-AIRE-ANO-2015
2015-09-15:06:00,2015-09-15,06,0.23,4.5,1.6,CALID-DE-AIRE-ANO-2015
2015-09-15:07:00,2015-09-15,07,0.34,6.4,4.6,CALID-DE-AIRE-ANO-2015
2015-09-15:08:00,2015-09-15,08,0.29,15.1,12.6,CALID-DE-AIRE-ANO-2015
2015-09-15:09:00,2015-09-15,09,0.23,6.2,5.1,CALID-DE-AIRE-ANO-2015
2015-09-15:10:00,2015-09-15,10,0.23,2.2,1.9,CALID-DE-AIRE-ANO-2015
2015-09-15:11:00,2015-09-15,11,0.23,3.3,2.0,CALID-DE-AIRE-ANO-2015
2015-09-15:12:00,2015-09-15,12,0.24,3.9,3.0,CALID-DE-AIRE-ANO-2015
2015-09-15:13:00,2015-09-15,13,0.24,7.9,7.0,CALID-DE-AIRE-ANO-2015
2015-09-15:14:00,2015-09-15,14,0.24,6.0,6.0,CALID-DE-AIRE-ANO-2015
2015-09-15:15:00,2015-09-15,15,0.24,5.6,6.2,CALID-DE-AIRE-ANO-2015
2015-09-15:16:00,2015-09-15,16,0.25,5.7,7.4,CALID-DE-AIRE-ANO-2015
2015-09-15:17:00,2015-09-15,17,0.26,3.6,6.5,CALID-DE-AIRE-ANO-2015
2015-09-15:18:00,2015-09-15,18,0.24,0.6,2.7,CALID-DE-AIRE-ANO-2015
2015-09-15:19:00,2015-09-15,19,0.23,0.3,0.7,CALID-DE-AIRE-ANO-2015
2015-09-15:20:00,2015-09-15,20,0.24,1.0,5.0,CALID-DE-AIRE-ANO-2015
2015-09-15:21:00,2015-09-15,21,0.23,0.3,1.4,CALID-DE-AIRE-ANO-2015
2015-09-15:22:00,2015-09-15,22,0.27,0.6,8.0,CALID-DE-AIRE-ANO-2015
2015-09-15:23:00,2015-09-15,23,0.31,0.5,9.5,CALID-DE-AIRE-ANO-2015
2015-09-16:00:00,2015-09-16,00,0.28,0.4,10.0,CALID-DE-AIRE-ANO-2015
2015-09-16:01:00,2015-09-16,01,0.27,0.5,8.7,CALID-DE-AIRE-ANO-2015
2015-09-16:02:00,2015-09-16,02,0.23,1.7,6.3,CALID-DE-AIRE-ANO-2015
2015-09-16:03:00,2015-09-16,03,0.21,0.3,5.4,CALID-DE-AIRE-ANO-2015
2015-09-16:04:00,2015-09-16,04,0.24,1.0,11.0,CALID-DE-AIRE-ANO-2015
2015-09-16:05:00,2015-09-16,05,0.27,4.3,7.5,CALID-DE-AIRE-ANO-2015
2015-09-16:06:00,2015-09-16,06,0.34,10.9,19.1,CALID-DE-AIRE-ANO-2015
2015-09-16:07:00,2015-09-16,07,0.40,29.3,23.8,CALID-DE-AIRE-ANO-2015
2015-09-16:08:00,2015-09-16,08,0.42,32.7,26.9,CALID-DE-AIRE-ANO-2015
2015-09-16:09:00,2015-09-16,09,0.28,20.4,18.5,CALID-DE-AIRE-ANO-2015
2015-09-16:10:00,2015-09-16,10,0.24,7.1,6.0,CALID-DE-AIRE-ANO-2015
2015-09-16:11:00,2015-09-16,11,0.24,4.7,4.1,CALID-DE-AIRE-ANO-2015
2015-09-16:12:00,2015-09-16,12,0.23,3.2,2.1,CALID-DE-AIRE-ANO-2015
2015-09-16:13:00,2015-09-16,13,0.23,2.6,1.0,CALID-DE-AIRE-ANO-2015
2015-09-16:14:00,2015-09-16,14,0.23,5.2,6.8,CALID-DE-AIRE-ANO-2015
2015-09-16:15:00,2015-09-16,15,0.25,8.0,7.5,CALID-DE-AIRE-ANO-2015
2015-09-16:16:00,2015-09-16,16,0.24,4.9,4.6,CALID-DE-AIRE-ANO-2015
2015-09-16:17:00,2015-09-16,17,0.27,18.7,22.3,CALID-DE-AIRE-ANO-2015
2015-09-16:18:00,2015-09-16,18,0.35,2.1,6.7,CALID-DE-AIRE-ANO-2015
2015-09-16:19:00,2015-09-16,19,0.32,2.4,10.3,CALID-DE-AIRE-ANO-2015
2015-09-16:20:00,2015-09-16,20,0.31,7.2,20.3,CALID-DE-AIRE-ANO-2015
2015-09-16:21:00,2015-09-16,21,0.28,1.0,8.7,CALID-DE-AIRE-ANO-2015
2015-09-16:22:00,2015-09-16,22,0.31,2.0,16.4,CALID-DE-AIRE-ANO-2015
2015-09-16:23:00,2015-09-16,23,0.30,2.0,14.7,CALID-DE-AIRE-ANO-2015
2015-09-17:00:00,2015-09-17,00,0.34,1.4,9.0,CALID-DE-AIRE-ANO-2015
2015-09-17:01:00,2015-09-17,01,0.27,0.6,5.3,CALID-DE-AIRE-ANO-2015
2015-09-17:02:00,2015-09-17,02,0.27,0.2,1.5,CALID-DE-AIRE-ANO-2015
2015-09-17:03:00,2015-09-17,03,0.24,0.2,0.3,CALID-DE-AIRE-ANO-2015
2015-09-17:04:00,2015-09-17,04,0.25,0.3,0.2,CALID-DE-AIRE-ANO-2015
2015-09-17:05:00,2015-09-17,05,0.27,4.9,6.8,CALID-DE-AIRE-ANO-2015
2015-09-17:06:00,2015-09-17,06,0.25,12.4,17.5,CALID-DE-AIRE-ANO-2015
2015-09-17:07:00,2015-09-17,07,0.34,29.7,22.8,CALID-DE-AIRE-ANO-2015
2015-09-17:08:00,2015-09-17,08,0.29,29.2,19.6,CALID-DE-AIRE-ANO-2015
2015-09-17:09:00,2015-09-17,09,0.26,8.1,3.6,CALID-DE-AIRE-ANO-2015
2015-09-17:10:00,2015-09-17,10,0.26,11.7,9.3,CALID-DE-AIRE-ANO-2015
2015-09-17:11:00,2015-09-17,11,0.27,10.9,6.0,CALID-DE-AIRE-ANO-2015
2015-09-17:12:00,2015-09-17,12,0.29,10.7,5.5,CALID-DE-AIRE-ANO-2015
2015-09-17:13:00,2015-09-17,13,0.29,11.8,8.2,CALID-DE-AIRE-ANO-2015
2015-09-17:14:00,2015-09-17,14,0.29,12.9,8.9,CALID-DE-AIRE-ANO-2015
2015-09-17:15:00,2015-09-17,15,0.28,3.7,1.8,CALID-DE-AIRE-ANO-2015
2015-09-17:16:00,2015-09-17,16,0.28,11.5,5.3,CALID-DE-AIRE-ANO-2015
2015-09-17:17:00,2015-09-17,17,0.25,2.8,5.7,CALID-DE-AIRE-ANO-2015
2015-09-17:18:00,2015-09-17,18,0.27,1.9,3.6,CALID-DE-AIRE-ANO-2015
2015-09-17:19:00,2015-09-17,19,0.30,2.3,6.3,CALID-DE-AIRE-ANO-2015
2015-09-17:20:00,2015-09-17,20,0.29,1.2,4.4,CALID-DE-AIRE-ANO-2015
2015-09-17:21:00,2015-09-17,21,0.32,0.8,3.9,CALID-DE-AIRE-ANO-2015
2015-09-17:22:00,2015-09-17,22,0.35,1.8,6.8,CALID-DE-AIRE-ANO-2015
2015-09-17:23:00,2015-09-17,23,0.40,0.8,9.9,CALID-DE-AIRE-ANO-2015
2015-09-18:00:00,2015-09-18,00,0.38,0.7,9.6,CALID-DE-AIRE-ANO-2015
2015-09-18:01:00,2015-09-18,01,0.37,0.4,6.2,CALID-DE-AIRE-ANO-2015
2015-09-18:02:00,2015-09-18,02,0.36,0.2,1.4,CALID-DE-AIRE-ANO-2015
2015-09-18:03:00,2015-09-18,03,0.37,0.4,0.6,CALID-DE-AIRE-ANO-2015
2015-09-18:04:00,2015-09-18,04,0.31,0.3,0.4,CALID-DE-AIRE-ANO-2015
2015-09-18:05:00,2015-09-18,05,0.42,3.8,5.8,CALID-DE-AIRE-ANO-2015
2015-09-18:06:00,2015-09-18,06,0.52,45.1,16.9,CALID-DE-AIRE-ANO-2015
2015-09-18:07:00,2015-09-18,07,0.81,148.4,40.9,CALID-DE-AIRE-ANO-2015
2015-09-18:08:00,2015-09-18,08,0.79,131.0,33.9,CALID-DE-AIRE-ANO-2015
2015-09-18:09:00,2015-09-18,09,0.59,71.1,18.8,CALID-DE-AIRE-ANO-2015
2015-09-18:10:00,2015-09-18,10,0.40,33.5,8.8,CALID-DE-AIRE-ANO-2015
2015-09-18:11:00,2015-09-18,11,0.37,19.7,6.9,CALID-DE-AIRE-ANO-2015
2015-09-18:12:00,2015-09-18,12,0.36,8.3,8.4,CALID-DE-AIRE-ANO-2015
2015-09-18:13:00,2015-09-18,13,0.37,6.1,5.1,CALID-DE-AIRE-ANO-2015
2015-09-18:14:00,2015-09-18,14,0.37,3.6,3.5,CALID-DE-AIRE-ANO-2015
2015-09-18:15:00,2015-09-18,15,0.41,8.6,5.2,CALID-DE-AIRE-ANO-2015
2015-09-18:16:00,2015-09-18,16,0.38,1.9,1.7,CALID-DE-AIRE-ANO-2015
2015-09-18:17:00,2015-09-18,17,0.39,7.8,6.4,CALID-DE-AIRE-ANO-2015
2015-09-18:18:00,2015-09-18,18,0.42,5.5,16.3,CALID-DE-AIRE-ANO-2015
2015-09-18:19:00,2015-09-18,19,0.41,1.5,8.1,CALID-DE-AIRE-ANO-2015
2015-09-18:20:00,2015-09-18,20,0.43,0.9,7.9,CALID-DE-AIRE-ANO-2015
2015-09-18:21:00,2015-09-18,21,0.39,0.8,4.2,CALID-DE-AIRE-ANO-2015
2015-09-18:22:00,2015-09-18,22,0.35,1.0,5.5,CALID-DE-AIRE-ANO-2015
2015-09-18:23:00,2015-09-18,23,0.37,1.3,9.1,CALID-DE-AIRE-ANO-2015
2015-09-19:00:00,2015-09-19,00,0.44,0.3,0.8,CALID-DE-AIRE-ANO-2015
2015-09-19:01:00,2015-09-19,01,0.35,0.3,0.4,CALID-DE-AIRE-ANO-2015
2015-09-19:02:00,2015-09-19,02,0.36,1.6,3.3,CALID-DE-AIRE-ANO-2015
2015-09-19:03:00,2015-09-19,03,0.42,0.7,2.8,CALID-DE-AIRE-ANO-2015
2015-09-19:04:00,2015-09-19,04,0.39,0.3,0.2,CALID-DE-AIRE-ANO-2015
2015-09-19:05:00,2015-09-19,05,0.47,2.5,6.8,CALID-DE-AIRE-ANO-2015
2015-09-19:06:00,2015-09-19,06,0.43,4.6,9.1,CALID-DE-AIRE-ANO-2015
2015-09-19:07:00,2015-09-19,07,0.40,16.1,12.7,CALID-DE-AIRE-ANO-2015
2015-09-19:08:00,2015-09-19,08,0.38,27.1,16.3,CALID-DE-AIRE-ANO-2015
2015-09-19:09:00,2015-09-19,09,0.34,18.4,15.8,CALID-DE-AIRE-ANO-2015
2015-09-19:10:00,2015-09-19,10,0.37,41.6,18.2,CALID-DE-AIRE-ANO-2015
2015-09-19:11:00,2015-09-19,11,0.31,8.3,5.6,CALID-DE-AIRE-ANO-2015
2015-09-19:12:00,2015-09-19,12,0.29,1.2,0.7,CALID-DE-AIRE-ANO-2015
2015-09-19:13:00,2015-09-19,13,0.31,1.1,0.7,CALID-DE-AIRE-ANO-2015
2015-09-19:14:00,2015-09-19,14,0.31,0.8,1.5,CALID-DE-AIRE-ANO-2015
2015-09-19:15:00,2015-09-19,15,0.30,0.4,0.4,CALID-DE-AIRE-ANO-2015
2015-09-19:16:00,2015-09-19,16,0.30,0.8,0.4,CALID-DE-AIRE-ANO-2015
2015-09-19:17:00,2015-09-19,17,0.30,0.8,0.8,CALID-DE-AIRE-ANO-2015
2015-09-19:18:00,2015-09-19,18,0.32,0.5,1.1,CALID-DE-AIRE-ANO-2015
2015-09-19:19:00,2015-09-19,19,0.33,0.3,1.5,CALID-DE-AIRE-ANO-2015
2015-09-19:20:00,2015-09-19,20,0.37,0.7,7.7,CALID-DE-AIRE-ANO-2015
2015-09-19:21:00,2015-09-19,21,0.40,3.0,10.4,CALID-DE-AIRE-ANO-2015
2015-09-19:22:00,2015-09-19,22,0.46,4.3,14.0,CALID-DE-AIRE-ANO-2015
2015-09-19:23:00,2015-09-19,23,0.34,0.7,6.4,CALID-DE-AIRE-ANO-2015
2015-09-20:00:00,2015-09-20,00,0.35,0.8,8.9,CALID-DE-AIRE-ANO-2015
2015-09-20:01:00,2015-09-20,01,0.35,0.5,7.3,CALID-DE-AIRE-ANO-2015
2015-09-20:02:00,2015-09-20,02,0.34,0.2,6.5,CALID-DE-AIRE-ANO-2015
2015-09-20:03:00,2015-09-20,03,0.29,0.3,2.0,CALID-DE-AIRE-ANO-2015
2015-09-20:04:00,2015-09-20,04,0.27,0.3,0.3,CALID-DE-AIRE-ANO-2015
2015-09-20:05:00,2015-09-20,05,0.27,0.5,0.4,CALID-DE-AIRE-ANO-2015
2015-09-20:06:00,2015-09-20,06,0.26,0.2,0.4,CALID-DE-AIRE-ANO-2015
2015-09-20:07:00,2015-09-20,07,0.27,0.7,0.9,CALID-DE-AIRE-ANO-2015
2015-09-20:08:00,2015-09-20,08,0.27,0.9,0.5,CALID-DE-AIRE-ANO-2015
2015-09-20:09:00,2015-09-20,09,0.29,0.6,0.3,CALID-DE-AIRE-ANO-2015
2015-09-20:10:00,2015-09-20,10,0.29,1.7,0.7,CALID-DE-AIRE-ANO-2015
2015-09-20:11:00,2015-09-20,11,0.30,1.0,0.3,CALID-DE-AIRE-ANO-2015
2015-09-20:12:00,2015-09-20,12,0.30,1.1,0.5,CALID-DE-AIRE-ANO-2015
2015-09-20:13:00,2015-09-20,13,0.30,1.0,0.4,CALID-DE-AIRE-ANO-2015
2015-09-20:14:00,2015-09-20,14,0.30,0.8,0.3,CALID-DE-AIRE-ANO-2015
2015-09-20:15:00,2015-09-20,15,0.29,0.6,0.3,CALID-DE-AIRE-ANO-2015
2015-09-20:16:00,2015-09-20,16,0.30,0.3,0.2,CALID-DE-AIRE-ANO-2015
2015-09-20:17:00,2015-09-20,17,0.30,0.3,0.3,CALID-DE-AIRE-ANO-2015
2015-09-20:18:00,2015-09-20,18,0.30,0.3,0.3,CALID-DE-AIRE-ANO-2015
2015-09-20:19:00,2015-09-20,19,0.32,0.9,1.5,CALID-DE-AIRE-ANO-2015
2015-09-20:20:00,2015-09-20,20,0.31,0.5,1.3,CALID-DE-AIRE-ANO-2015
2015-09-20:21:00,2015-09-20,21,0.31,0.3,1.1,CALID-DE-AIRE-ANO-2015
2015-09-20:22:00,2015-09-20,22,0.30,0.2,0.3,CALID-DE-AIRE-ANO-2015
2015-09-20:23:00,2015-09-20,23,0.29,0.3,0.2,CALID-DE-AIRE-ANO-2015
2015-09-21:00:00,2015-09-21,00,0.29,0.3,0.3,CALID-DE-AIRE-ANO-2015
2015-09-21:01:00,2015-09-21,01,0.29,0.2,0.2,CALID-DE-AIRE-ANO-2015
2015-09-21:02:00,2015-09-21,02,0.30,0.2,0.2,CALID-DE-AIRE-ANO-2015
2015-09-21:03:00,2015-09-21,03,0.30,0.2,0.2,CALID-DE-AIRE-ANO-2015
2015-09-21:04:00,2015-09-21,04,0.30,0.3,0.3,CALID-DE-AIRE-ANO-2015
2015-09-21:05:00,2015-09-21,05,0.28,0.3,0.2,CALID-DE-AIRE-ANO-2015
2015-09-21:06:00,2015-09-21,06,0.28,0.3,0.2,CALID-DE-AIRE-ANO-2015
2015-09-21:07:00,2015-09-21,07,0.29,1.5,0.4,CALID-DE-AIRE-ANO-2015
2015-09-21:08:00,2015-09-21,08,0.36,8.5,3.4,CALID-DE-AIRE-ANO-2015
2015-09-21:09:00,2015-09-21,09,0.34,18.9,7.4,CALID-DE-AIRE-ANO-2015
2015-09-21:10:00,2015-09-21,10,0.36,16.0,9.4,CALID-DE-AIRE-ANO-2015
2015-09-21:11:00,2015-09-21,11,0.37,15.0,8.9,CALID-DE-AIRE-ANO-2015
2015-09-21:12:00,2015-09-21,12,0.34,9.4,6.4,CALID-DE-AIRE-ANO-2015
2015-09-21:13:00,2015-09-21,13,0.33,6.2,4.8,CALID-DE-AIRE-ANO-2015
2015-09-21:14:00,2015-09-21,14,0.32,13.8,6.0,CALID-DE-AIRE-ANO-2015
2015-09-21:15:00,2015-09-21,15,0.34,----,----,CALID-DE-AIRE-ANO-2015
2015-09-21:16:00,2015-09-21,16,----,6.6,4.3,CALID-DE-AIRE-ANO-2015
2015-09-21:17:00,2015-09-21,17,0.09,4.6,5.2,CALID-DE-AIRE-ANO-2015
2015-09-21:18:00,2015-09-21,18,0.05,1.9,3.5,CALID-DE-AIRE-ANO-2015
2015-09-21:19:00,2015-09-21,19,0.06,1.3,2.5,CALID-DE-AIRE-ANO-2015
2015-09-21:20:00,2015-09-21,20,0.05,1.7,1.8,CALID-DE-AIRE-ANO-2015
2015-09-21:21:00,2015-09-21,21,0.04,0.8,1.0,CALID-DE-AIRE-ANO-2015
