Fecha,Hora,CO(ppm),O3 (ppb),SO2 (ppb),NO (pbb),NO2 (pbb),NOX (pbb),PM10 (µg/m3)-Promedio de 24 horas
2013-12-03,00,0.36,3,0.2,1.6,8.1,9.7,123.4
2013-12-03,01,0.34,6,0.2,0.2,0.7,0.5,127.7
2013-12-03,02,0.42,1,0.2,0.2,5.0,4.7,131.5
2013-12-03,03,0.39,2,0.2,0.2,4.1,3.8,135.9
2013-12-03,04,0.36,1,0.2,0.3,7.2,7.2,139.8
2013-12-03,05,0.37,1,0.2,1.9,10.1,11.7,145.3
2013-12-03,06,0.37,1,0.2,11.2,19.2,28.9,150.2
2013-12-03,07,0.61,3,0.2,12.8,6.9,19.1,155.7
2013-12-03,08,0.37,8,0.2,5.2,2.6,6.3,153.8
2013-12-03,09,0.37,9,0.2,2.9,2.5,4.6,150.9
2013-12-03,10,0.37,9,0.2,4.4,3.2,6.1,151.0
2013-12-03,11,0.40,8,0.2,17.0,11.6,27.2,155.9
2013-12-03,12,0.39,9,0.2,5.0,4.1,7.1,169.5
2013-12-03,13,0.39,9,0.2,3.5,1.2,2.7,181.7
2013-12-03,14,0.39,9,0.3,2.4,3.1,4.7,182.0
2013-12-03,15,---,9,0.5,1.9,1.6,2.6,176.8
2013-12-03,16,---,---,0.5,2.0,2.4,3.8,178.0
2013-12-03,17,<LD,---,0.5,2.8,2.1,4.0,180.1
2013-12-03,18,0.04,11,0.5,1.2,1.6,2.5,180.6
2013-12-03,19,0.06,11,0.5,0.6,1.0,1.1,160.3
2013-12-03,20,0.07,8,2.3,1.5,3.1,3.8,148.7
2013-12-03,21,0.11,1,10.2,3.6,15.3,18.9,148.8
2013-12-03,22,0.05,1,21.1,3.6,15.1,18.9,146.2
2013-12-03,23,0.05,2,24.4,5.8,15.5,21.4,142.6
2013-12-04,00,0.05,6,1.4,1.6,4.9,6.2,139.7
2013-12-04,01,0.15,4,1.0,0.4,6.0,6.1,141.7
2013-12-04,02,0.07,5,0.6,0.3,1.6,1.4,137.1
2013-12-04,03,0.10,2,0.5,0.7,4.3,4.7,133.0
2013-12-04,04,0.11,<LD,0.6,1.1,3.9,4.0,131.6
2013-12-04,05,0.09,<LD,0.4,1.0,4.1,4.8,128.7
2013-12-04,06,0.06,2,0.6,3.8,4.3,8.1,123.1
2013-12-04,07,0.07,1,0.9,18.2,9.0,26.2,118.5
2013-12-04,08,0.10,4,0.5,4.7,3.8,8.6,119.2
2013-12-04,09,0.11,4,0.5,6.1,4.1,10.3,117.8
2013-12-04,10,0.12,6,0.5,2.7,2.7,5.4,113.1
2013-12-04,11,0.13,6,0.5,4.2,3.7,8.0,104.2
2013-12-04,12,0.15,7,0.5,4.1,3.9,7.8,94.5
2013-12-04,13,0.15,7,0.5,4.6,3.1,7.7,86.5
2013-12-04,14,0.16,8,0.5,3.2,3.4,6.6,79.1
2013-12-04,15,0.16,8,0.6,5.0,4.8,9.8,74.5
2013-12-04,16,0.34,8,0.6,5.5,5.9,11.5,72.9
2013-12-04,17,0.21,7,4.4,2.7,2.3,5.0,78.5
2013-12-04,18,0.16,8,0.8,0.3,0.8,1.0,82.1
2013-12-04,19,0.16,6,0.8,0.7,1.7,2.3,83.4
2013-12-04,20,0.17,4,0.7,1.4,4.1,5.5,87.1
2013-12-04,21,0.14,3,0.6,0.8,4.9,5.7,86.8
2013-12-04,22,0.12,4,0.5,0.3,3.0,3.0,87.3
2013-12-04,23,0.08,4,0.5,0.5,2.9,3.1,86.7
2013-12-05,00,0.08,5,0.4,0.4,3.2,3.3,85.2
2013-12-05,01,0.08,5,0.5,0.2,2.9,2.7,79.5
2013-12-05,02,0.07,4,0.4,0.2,1.3,1.0,82.2
2013-12-05,03,0.07,2,0.5,0.2,1.4,1.1,86.2
2013-12-05,04,0.08,<LD,0.6,1.0,5.2,6.1,88.9
2013-12-05,05,0.07,<LD,0.5,0.7,3.9,4.5,92.3
2013-12-05,06,0.07,2,0.6,0.9,3.4,4.4,97.0
2013-12-05,07,0.09,7,1.4,1.6,2.1,3.8,100.0
2013-12-05,08,0.12,6,8.9,6.9,4.0,10.9,99.8
2013-12-05,09,0.13,6,5.8,2.7,2.5,5.3,104.2
2013-12-05,10,0.15,8,1.1,0.8,0.9,1.7,107.9
2013-12-05,11,0.16,7,5.4,3.3,2.2,5.5,110.5
2013-12-05,12,0.16,4,19.1,9.1,5.1,14.3,109.6
2013-12-05,13,0.17,6,10.6,3.8,2.6,6.3,109.4
2013-12-05,14,0.17,8,7.1,3.5,2.7,6.2,111.8
2013-12-05,15,0.18,6,13.1,7.2,4.4,11.6,114.0
2013-12-05,16,0.17,7,3.4,1.5,1.3,2.9,116.2
2013-12-05,17,0.17,7,1.1,0.8,1.2,2.1,113.8
2013-12-05,18,0.14,8,0.8,0.4,0.8,1.0,115.0
2013-12-05,19,0.12,6,0.7,2.4,3.0,5.5,116.7
2013-12-05,20,0.13,5,0.6,1.1,3.4,4.4,118.2
2013-12-05,21,0.17,1,0.9,2.9,7.8,10.8,120.6
2013-12-05,22,0.15,3,0.8,0.5,5.3,5.6,122.9
2013-12-05,23,0.13,2,0.7,0.7,5.2,5.7,124.7
2013-12-06,00,0.09,4,0.5,0.4,3.3,3.3,126.3
2013-12-06,01,0.08,4,0.5,0.3,2.5,2.4,127.1
2013-12-06,02,0.07,5,0.4,0.3,1.8,1.6,125.5
2013-12-06,03,0.06,6,0.5,0.4,1.8,1.8,122.1
2013-12-06,04,0.06,5,0.5,0.3,2.0,1.8,120.4
2013-12-06,05,0.09,1,1.3,1.7,5.2,6.7,119.4
2013-12-06,06,0.16,1,1.1,5.3,8.3,13.7,118.7
2013-12-06,07,0.32,1,7.1,11.8,9.7,21.5,118.7
2013-12-06,08,0.16,7,5.9,8.4,6.3,13.9,126.1
2013-12-06,09,0.18,8,14.8,8.6,8.0,16.0,135.6
2013-12-06,10,0.27,10,11.9,7.0,6.9,13.7,149.0
2013-12-06,11,0.47,11,17.5,7.5,7.2,14.8,156.4
2013-12-06,12,0.24,16,4.2,3.3,3.3,6.0,160.5
2013-12-06,13,0.22,18,1.4,1.2,2.5,3.4,162.5
2013-12-06,14,0.23,18,1.2,2.0,2.1,3.2,161.9
2013-12-06,15,0.25,18,1.1,1.9,2.7,4.2,161.4
2013-12-06,16,0.25,17,0.9,2.6,1.9,3.9,159.7
2013-12-06,17,0.25,19,1.0,2.9,1.7,4.0,156.0
2013-12-06,18,0.22,19,1.3,1.4,2.6,3.7,153.6
2013-12-06,19,0.23,19,5.0,1.0,2.5,3.0,152.2
2013-12-06,20,0.24,8,8.6,1.8,15.0,16.6,150.5
2013-12-06,21,0.26,12,2.9,0.7,8.9,9.2,157.7
2013-12-06,22,0.25,13,0.7,0.2,1.6,1.3,157.8
2013-12-06,23,0.23,12,0.5,0.2,1.5,1.1,157.3
2013-12-07,00,0.22,9,0.5,0.3,2.3,2.2,157.9
2013-12-07,01,0.24,5,0.4,0.6,5.4,5.6,159.1
2013-12-07,02,0.22,2,0.4,0.2,5.0,4.8,161.0
2013-12-07,03,0.18,5,0.4,0.3,2.2,2.1,162.8
2013-12-07,04,0.19,1,0.4,1.2,6.4,7.4,162.5
2013-12-07,05,0.22,<LD,0.5,6.7,12.0,18.6,162.2
2013-12-07,06,0.27,<LD,0.7,18.5,14.1,32.8,163.0
2013-12-07,07,0.27,5,0.7,6.0,9.9,16.1,163.1
2013-12-07,08,0.23,16,2.5,1.9,5.5,7.4,153.9
2013-12-07,09,0.26,19,1.3,2.9,3.6,5.9,142.1
2013-12-07,10,0.25,19,0.8,1.0,2.1,2.8,126.1
2013-12-07,11,0.23,19,0.6,1.4,1.7,2.4,116.0
2013-12-07,12,0.23,22,0.6,1.4,1.3,2.2,112.2
2013-12-07,13,0.23,23,0.6,0.5,1.4,1.6,110.2
2013-12-07,14,0.22,24,0.6,0.6,0.6,0.8,112.1
2013-12-07,15,0.18,24,0.5,0.3,0.3,0.3,114.0
2013-12-07,16,0.28,29,0.7,0.5,3.4,3.8,120.1
2013-12-07,17,0.58,38,1.0,0.4,6.1,6.3,127.6
2013-12-07,18,0.26,30,1.1,0.3,1.9,1.7,127.1
2013-12-07,19,0.25,26,0.9,0.2,3.5,3.3,126.7
2013-12-07,20,0.38,21,0.7,0.2,9.3,9.0,128.6
2013-12-07,21,0.38,7,0.5,0.3,14.5,14.4,118.9
2013-12-07,22,0.32,13,0.5,0.3,6.1,5.9,115.9
2013-12-07,23,0.27,11,0.5,0.5,5.6,5.6,115.4
2013-12-08,00,0.26,7,0.5,0.5,5.4,5.6,114.4
2013-12-08,01,0.26,4,0.5,0.3,6.4,6.1,113.6
2013-12-08,02,0.34,1,0.6,0.2,11.2,11.0,113.6
2013-12-08,03,0.26,5,0.6,1.1,7.6,8.1,112.4
2013-12-08,04,0.23,6,0.6,0.5,7.1,7.0,111.2
2013-12-08,05,0.23,3,0.5,0.8,8.8,9.3,109.5
2013-12-08,06,0.27,5,1.2,2.0,8.5,10.3,109.0
2013-12-08,07,0.25,12,4.7,0.7,9.4,10.1,107.4
2013-12-08,08,0.21,11,6.3,1.7,7.8,9.6,106.8
2013-12-08,09,0.22,14,0.9,0.3,1.2,1.1,105.6
2013-12-08,10,0.23,16,2.2,0.4,1.2,1.3,105.8
2013-12-08,11,0.24,19,1.6,0.4,1.2,1.2,110.6
2013-12-08,12,0.32,23,0.5,0.2,1.5,1.3,116.4
2013-12-08,13,0.32,23,0.4,0.3,1.6,1.4,117.1
2013-12-08,14,0.29,20,0.5,0.3,1.3,1.2,113.0
2013-12-08,15,0.26,19,0.6,0.5,1.3,1.5,108.8
2013-12-08,16,0.24,12,0.8,2.2,5.8,8.0,99.8
2013-12-08,17,0.27,12,1.1,1.1,3.5,4.4,96.1
2013-12-08,18,0.25,8,2.7,1.5,3.2,4.5,94.5
2013-12-08,19,0.24,9,1.4,0.2,1.0,0.8,92.8
2013-12-08,20,0.25,9,0.8,0.2,1.0,0.7,90.8
2013-12-08,21,0.24,11,0.6,0.2,0.9,0.6,90.6
2013-12-08,22,0.24,9,0.4,0.2,0.8,0.5,91.4
2013-12-08,23,0.24,6,0.4,0.2,1.3,0.9,90.8
2013-12-09,00,0.25,4,0.4,0.3,2.3,2.2,90.2
2013-12-09,01,0.23,3,0.4,0.3,1.9,1.8,89.1
2013-12-09,02,0.22,5,0.4,0.3,1.0,0.8,87.0
2013-12-09,03,0.22,4,0.4,0.2,1.3,1.0,86.7
2013-12-09,04,0.22,3,0.4,0.2,1.0,0.7,86.7
2013-12-09,05,0.22,1,0.4,0.9,4.4,5.1,86.5
2013-12-09,06,0.25,1,0.4,3.9,6.4,10.4,84.7
2013-12-09,07,0.24,4,0.4,1.2,2.7,3.8,83.1
2013-12-09,08,0.25,6,0.4,1.8,2.5,4.3,81.2
2013-12-09,09,0.27,5,1.1,2.6,3.0,5.7,80.6
2013-12-09,10,0.27,5,2.3,3.8,3.4,7.2,80.8
2013-12-09,11,0.29,4,8.5,9.5,4.0,13.3,77.1
2013-12-09,12,0.28,4,7.0,2.9,1.9,4.9,71.1
2013-12-09,13,0.28,3,14.6,10.8,3.9,14.4,69.2
2013-12-09,14,0.30,5,13.6,7.6,3.7,11.1,71.3
2013-12-09,15,0.31,4,12.8,8.3,4.3,12.7,74.2
2013-12-09,16,0.31,4,11.7,6.4,3.9,10.3,77.7
2013-12-09,17,0.29,4,11.1,4.5,3.7,8.2,73.9
2013-12-09,18,0.26,7,3.0,0.3,0.9,1.2,73.9
2013-12-09,19,0.23,7,1.5,0.2,0.9,0.9,74.1
2013-12-09,20,0.25,3,1.1,0.4,3.5,3.9,72.3
2013-12-09,21,0.24,3,0.9,0.4,3.5,3.7,72.0
2013-12-09,22,0.23,3,0.7,0.5,2.9,3.2,71.9
2013-12-09,23,0.22,2,0.6,0.5,3.1,3.2,71.7
2013-12-10,00,0.21,<LD,0.6,0.9,5.1,5.9,71.4
2013-12-10,01,0.20,1,0.6,0.8,3.4,4.0,71.4
2013-12-10,02,0.20,1,0.5,0.5,3.1,3.4,72.1
2013-12-10,03,0.19,<LD,0.5,0.8,3.2,3.7,72.4
2013-12-10,04,0.20,<LD,0.5,1.2,3.9,4.7,73.3
2013-12-10,05,0.26,<LD,0.5,3.2,7.4,10.5,73.7
2013-12-10,06,0.31,<LD,1.1,12.5,11.6,24.1,74.7
2013-12-10,07,0.31,<LD,2.6,11.2,7.6,18.2,76.4
2013-12-10,08,0.36,3,7.1,13.8,13.1,26.8,80.4
2013-12-10,09,0.33,6,3.3,6.0,5.5,10.7,82.0
2013-12-10,10,0.33,7,1.8,5.0,2.8,6.4,82.0
2013-12-10,11,0.36,8,5.8,5.7,4.9,10.4,83.1
2013-12-10,12,0.34,11,2.5,4.2,3.7,7.3,83.4
2013-12-10,13,0.33,12,1.4,2.9,2.5,4.4,82.6
2013-12-10,14,0.34,13,1.6,2.1,2.4,4.1,80.9
2013-12-10,15,0.33,14,2.8,3.1,3.3,6.0,79.4
2013-12-10,16,0.35,14,3.0,4.0,11.5,14.6,77.8
2013-12-10,17,0.34,15,3.3,2.7,4.5,7.0,77.3
2013-12-10,18,0.29,15,1.8,1.2,2.6,3.5,79.1
2013-12-10,19,0.32,13,1.8,1.9,4.2,5.3,81.4
2013-12-10,20,0.37,11,1.0,0.5,5.8,5.7,84.2
2013-12-10,21,0.38,9,0.8,0.9,6.2,6.6,85.6
2013-12-10,22,0.34,10,0.7,2.2,5.3,6.3,87.9
2013-12-10,23,0.32,9,0.6,0.3,2.6,2.4,89.4
2013-12-11,00,0.31,11,0.5,0.5,1.6,1.5,95.4
2013-12-11,01,0.31,14,0.6,0.3,1.3,1.0,102.8
2013-12-11,02,0.31,15,0.6,0.2,1.3,1.0,107.0
2013-12-11,03,0.30,14,0.6,0.2,1.4,1.1,108.1
2013-12-11,04,0.29,13,0.6,0.4,1.6,1.5,108.6
2013-12-11,05,0.29,12,0.5,0.5,2.0,2.1,109.7
2013-12-11,06,0.30,11,0.7,2.3,3.5,5.2,109.3
2013-12-11,07,0.36,10,1.9,19.1,12.8,30.2,112.0
2013-12-11,08,0.38,11,7.8,6.4,8.7,15.1,115.9
2013-12-11,09,0.35,13,7.5,4.3,4.1,7.8,117.1
2013-12-11,10,0.35,15,8.6,4.4,4.4,7.9,118.1
2013-12-11,11,0.36,14,9.1,5.7,7.1,12.4,117.0
2013-12-11,12,0.38,15,6.6,3.5,6.0,9.5,116.6
2013-12-11,13,0.35,19,4.7,2.6,3.9,6.0,117.1
2013-12-11,14,0.33,19,3.9,3.9,3.8,6.3,116.5
2013-12-11,15,0.31,18,3.0,4.4,7.2,11.1,115.9
2013-12-11,16,0.29,19,1.9,2.3,3.8,5.9,115.0
2013-12-11,17,0.29,17,1.2,4.2,6.4,10.4,114.4
2013-12-11,18,0.25,17,1.0,8.1,7.3,14.6,113.8
2013-12-11,19,0.30,16,0.9,1.4,5.4,6.4,117.5
2013-12-11,20,0.36,13,0.7,0.3,1.5,1.4,124.8
2013-12-11,21,0.35,11,0.6,0.3,1.2,0.9,123.2
2013-12-11,22,0.33,12,0.6,0.3,1.7,1.5,120.7
2013-12-11,23,0.34,9,0.5,1.1,4.7,5.7,119.9
2013-12-12,00,0.40,10,0.5,0.3,5.0,4.8,114.5
2013-12-12,01,0.42,7,0.5,0.3,5.8,5.6,107.7
2013-12-12,02,0.39,4,0.5,0.8,8.0,8.5,103.5
2013-12-12,03,0.35,2,0.5,0.4,6.9,6.9,102.1
2013-12-12,04,0.32,2,0.5,0.5,5.1,5.3,101.8
2013-12-12,05,0.32,4,0.4,0.4,4.6,4.7,100.5
2013-12-12,06,0.37,1,0.5,5.9,10.5,16.7,99.9
2013-12-12,07,0.48,3,0.7,18.4,19.4,37.1,98.3
2013-12-12,08,0.46,16,1.1,6.1,10.6,16.6,93.5
2013-12-12,09,0.43,23,1.2,4.3,5.3,8.7,91.5
2013-12-12,10,0.41,27,0.9,2.3,3.0,4.8,89.7
2013-12-12,11,0.40,28,0.8,1.9,3.3,5.0,89.6
2013-12-12,12,0.39,28,1.0,1.7,3.1,4.4,88.2
2013-12-12,13,0.39,27,2.0,3.0,4.6,7.0,87.1
2013-12-12,14,0.37,26,2.2,1.8,4.0,5.7,87.8
2013-12-12,15,0.34,25,3.0,2.3,4.6,6.3,87.1
2013-12-12,16,0.30,24,3.6,3.3,4.7,7.2,86.5
2013-12-12,17,0.30,24,1.9,2.6,4.9,7.0,86.3
2013-12-12,18,0.28,25,2.5,1.9,5.7,7.1,86.3
2013-12-12,19,0.32,26,1.0,0.9,5.0,5.4,82.0
2013-12-12,20,0.35,25,0.7,0.7,4.2,4.4,77.8
2013-12-12,21,0.41,27,0.5,0.2,2.9,2.6,80.6
2013-12-12,22,0.40,24,0.4,0.3,3.3,3.1,79.7
2013-12-12,23,0.39,22,0.4,0.2,3.5,3.2,79.3
2013-12-13,00,0.39,23,0.4,0.2,2.0,1.7,77.8
2013-12-13,01,0.39,18,0.4,0.3,3.5,3.2,77.8
2013-12-13,02,0.38,13,0.4,0.2,4.3,4.1,79.9
2013-12-13,03,0.39,8,0.4,0.3,6.6,6.3,81.2
2013-12-13,04,0.43,5,0.4,0.9,11.6,12.3,81.6
2013-12-13,05,0.49,3,0.4,1.4,14.1,15.6,82.8
2013-12-13,06,0.49,6,0.5,7.6,13.7,21.1,83.3
2013-12-13,07,0.49,10,0.5,17.1,13.9,28.9,81.2
2013-12-13,08,0.46,17,0.5,3.9,6.2,9.7,78.3
2013-12-13,09,0.43,22,0.5,2.1,3.0,4.7,---
2013-12-13,10,0.45,20,0.5,5.1,7.8,12.5,---
2013-12-13,11,0.43,18,0.4,0.8,2.5,3.2,---
2013-12-13,12,0.42,17,0.4,1.1,1.9,2.9,---
2013-12-13,13,0.40,17,0.4,0.7,1.6,2.2,---
2013-12-13,14,0.33,15,0.4,0.6,2.0,2.5,---
2013-12-13,15,0.32,17,0.4,1.0,1.7,2.5,---
2013-12-13,16,0.29,18,0.4,0.4,1.2,1.5,---
2013-12-13,17,0.27,19,0.4,0.3,0.9,1.0,---
2013-12-13,18,0.28,18,0.4,0.3,1.5,1.4,---
2013-12-13,19,0.29,18,0.4,0.2,1.7,1.6,---
2013-12-13,20,0.31,15,0.4,0.3,5.0,5.1,---
2013-12-13,21,0.34,12,0.4,0.3,4.4,4.2,---
2013-12-13,22,0.35,10,0.4,0.2,3.7,3.4,---
2013-12-13,23,0.36,10,0.4,0.3,4.3,4.1,---
2013-12-14,00,0.33,8,0.4,0.4,4.8,5.0,---
2013-12-14,01,0.35,8,0.3,0.4,5.5,5.7,---
2013-12-14,02,0.34,9,0.3,0.3,4.4,4.3,---
2013-12-14,03,0.33,9,0.4,0.3,4.1,3.9,---
2013-12-14,04,0.33,6,0.3,0.8,6.0,6.3,---
2013-12-14,05,0.38,2,0.4,2.2,9.2,11.1,---
2013-12-14,06,0.37,4,0.4,2.6,8.7,10.8,---
2013-12-14,07,0.37,13,0.4,7.5,15.1,22.1,---
2013-12-14,08,0.40,19,0.4,2.2,4.5,6.5,---
2013-12-14,09,0.34,27,0.9,1.4,3.9,5.2,80.7
2013-12-14,10,0.32,32,3.0,1.2,3.3,4.2,80.2
2013-12-14,11,0.33,34,2.0,2.3,4.7,6.5,79.1
2013-12-14,12,0.30,35,1.5,1.2,2.6,3.1,77.8
2013-12-14,13,0.26,34,1.6,0.8,4.9,5.3,76.0
2013-12-14,14,0.23,29,1.3,0.4,0.7,0.8,73.8
2013-12-14,15,0.19,25,0.9,0.3,0.6,0.5,72.2
2013-12-14,16,0.18,27,1.2,0.8,2.5,2.9,52.3
2013-12-14,17,0.16,26,0.6,0.3,0.7,0.6,42.3
2013-12-14,18,0.14,25,0.6,0.8,1.1,1.5,39.9
2013-12-14,19,0.18,23,1.6,0.7,2.1,2.3,39.8
2013-12-14,20,0.23,12,14.9,0.9,17.7,18.4,41.7
2013-12-14,21,0.27,20,6.5,1.8,4.9,6.1,42.1
2013-12-14,22,0.40,17,1.4,0.6,7.9,8.0,43.2
2013-12-14,23,0.55,13,1.1,0.2,11.9,11.6,46.3
2013-12-15,00,0.37,19,0.8,0.2,4.8,4.3,48.2
2013-12-15,01,0.31,21,1.5,0.3,5.1,4.9,48.6
2013-12-15,02,0.31,17,3.4,0.6,8.1,7.9,48.7
2013-12-15,03,0.32,20,2.4,0.2,6.2,5.8,48.9
2013-12-15,04,0.33,23,1.1,0.2,2.7,2.3,48.9
2013-12-15,05,0.32,23,0.9,0.4,7.2,7.2,48.7
2013-12-15,06,0.33,19,6.9,1.1,12.0,13.1,48.2
2013-12-15,07,0.33,26,2.8,3.8,5.6,7.8,46.9
2013-12-15,08,0.32,29,1.9,0.3,2.3,2.2,47.6
2013-12-15,09,0.33,32,1.7,0.8,1.5,1.5,49.3
2013-12-15,10,0.32,36,1.1,0.3,0.9,0.7,48.3
2013-12-15,11,0.31,37,0.9,0.3,0.7,0.5,47.0
2013-12-15,12,0.28,29,0.7,0.3,0.6,0.5,45.5
2013-12-15,13,0.29,19,4.9,2.2,3.4,5.5,48.5
2013-12-15,14,0.27,10,1.2,0.2,0.3,0.3,56.0
2013-12-15,15,0.27,8,0.6,0.2,0.3,0.2,62.6
2013-12-15,16,0.27,9,0.5,0.2,0.3,0.3,72.3
2013-12-15,17,0.27,7,0.4,0.3,0.3,0.3,90.2
2013-12-15,18,0.25,6,0.5,0.2,0.3,0.3,105.7
2013-12-15,19,0.25,4,0.4,0.5,0.7,1.0,109.8
2013-12-15,20,0.30,2,0.4,0.5,1.9,2.3,108.7
2013-12-15,21,0.31,2,0.6,0.4,3.2,3.4,108.5
2013-12-15,22,0.32,1,0.5,0.6,3.0,3.5,108.4
2013-12-15,23,0.32,<LD,0.5,0.7,3.4,4.2,106.1
2013-12-16,00,0.32,<LD,0.5,0.3,2.8,2.8,104.4
2013-12-16,01,0.31,<LD,0.4,0.7,2.9,3.5,104.0
2013-12-16,02,0.31,<LD,0.4,0.2,2.1,2.0,103.7
2013-12-16,03,0.32,1,0.5,0.3,2.0,2.0,103.2
2013-12-16,04,0.31,2,0.5,0.3,1.6,1.4,103.0
2013-12-16,05,0.32,3,0.5,0.3,2.1,2.2,102.9
2013-12-16,06,0.33,2,0.6,1.8,3.5,5.1,102.8
2013-12-16,07,0.36,3,0.6,5.4,5.2,10.3,103.3
2013-12-16,08,0.37,9,0.6,2.6,4.3,7.0,104.6
2013-12-16,09,0.36,22,0.6,2.3,4.8,7.0,104.4
2013-12-16,10,0.37,30,0.6,1.8,4.8,6.6,105.4
2013-12-16,11,0.37,43,0.8,0.5,4.2,4.6,107.0
2013-12-16,12,0.35,55,1.5,2.4,8.6,9.9,108.9
2013-12-16,13,0.31,40,0.9,1.0,2.6,3.2,108.2
2013-12-16,14,0.31,42,1.0,1.1,4.4,5.2,105.9
2013-12-16,15,0.30,40,0.9,0.3,2.3,2.3,104.5
2013-12-16,16,0.31,38,0.7,0.3,2.2,2.3,102.3
2013-12-16,17,0.32,36,0.5,0.3,2.3,2.3,90.4
2013-12-16,18,0.31,31,0.5,0.3,1.5,1.4,79.8
2013-12-16,19,0.38,27,0.4,0.2,1.8,1.6,78.6
2013-12-16,20,0.41,17,0.4,0.2,4.1,3.8,80.0
2013-12-16,21,0.39,27,0.4,0.7,6.6,7.0,87.4
2013-12-16,22,0.37,31,0.4,0.4,4.8,4.8,90.0
2013-12-16,23,0.39,27,0.4,0.5,6.6,6.5,91.1
2013-12-17,00,0.38,28,0.4,0.5,5.8,5.8,92.8
2013-12-17,01,0.37,26,0.3,0.4,4.2,4.0,95.3
2013-12-17,02,0.38,28,0.4,0.3,2.7,2.4,101.7
2013-12-17,03,0.38,28,0.3,0.2,2.1,1.8,107.6
2013-12-17,04,0.37,29,0.3,0.3,1.8,1.5,112.8
2013-12-17,05,0.39,29,0.3,0.4,2.3,2.1,120.4
2013-12-17,06,0.41,25,0.3,1.0,4.8,5.6,125.0
2013-12-17,07,0.45,26,0.4,2.9,10.2,12.5,128.3
2013-12-17,08,0.46,27,0.5,4.1,12.6,16.7,130.7
2013-12-17,09,0.42,34,0.6,2.9,6.3,9.1,135.8
2013-12-17,10,0.37,38,2.1,1.8,4.8,6.4,137.8
2013-12-17,11,0.40,32,2.2,2.8,8.9,11.3,144.5
2013-12-17,12,0.41,27,4.0,4.2,12.3,16.0,148.2
2013-12-17,13,0.38,37,2.9,2.6,5.5,7.9,147.9
2013-12-17,14,0.35,38,1.3,2.5,3.2,4.7,144.7
2013-12-17,15,0.34,40,1.1,---,---,---,140.0
2013-12-17,16,0.29,35,---,1.6,3.5,4.8,139.6
2013-12-17,17,0.32,19,1.1,0.3,0.9,1.0,159.7
2013-12-17,18,0.33,12,0.8,1.3,1.5,2.7,180.0
2013-12-17,19,0.32,10,1.4,1.8,1.4,2.3,183.7
2013-12-17,20,0.35,9,0.9,0.4,1.3,1.4,183.2
2013-12-17,21,0.37,6,0.8,2.2,3.7,5.9,174.5
2013-12-17,22,0.36,5,0.6,0.9,4.4,5.3,170.5
2013-12-17,23,0.36,6,0.5,0.4,3.5,3.8,168.0
2013-12-18,00,0.37,7,0.5,0.2,2.3,2.2,165.6
2013-12-18,01,0.36,9,0.5,0.3,1.7,1.7,162.5
2013-12-18,02,0.36,7,0.4,0.6,2.1,2.5,155.8
2013-12-18,03,0.34,6,0.4,0.7,2.6,3.2,149.6
2013-12-18,04,0.34,5,0.4,0.3,2.8,2.9,144.2
2013-12-18,05,0.35,2,0.4,1.3,4.2,5.4,136.2
2013-12-18,06,0.37,4,0.4,4.6,5.8,10.5,131.1
2013-12-18,07,0.37,9,0.4,3.0,3.8,6.9,127.5
2013-12-18,08,0.35,12,0.4,2.6,3.5,6.2,129.9
2013-12-18,09,0.35,14,0.5,1.9,2.4,4.3,128.5
2013-12-18,10,0.35,15,---,2.3,2.8,5.2,132.4
2013-12-18,11,0.32,17,---,2.6,4.1,6.8,131.7
2013-12-18,12,---,19,1.1,2.1,3.0,5.1,138.0
2013-12-18,13,0.07,21,0.6,1.6,2.5,4.1,142.5
2013-12-18,14,0.07,21,0.5,1.8,2.8,4.6,153.3
2013-12-18,15,0.08,23,0.6,1.3,3.1,4.5,159.0
2013-12-18,16,0.16,23,1.7,1.9,5.3,7.2,156.6
2013-12-18,17,0.09,22,0.8,1.5,4.0,5.6,138.2
2013-12-18,18,0.05,21,0.5,1.2,3.7,5.0,120.5
2013-12-18,19,0.04,18,0.5,0.9,3.9,4.8,122.4
2013-12-18,20,0.08,14,0.5,0.7,4.2,4.8,125.3
2013-12-18,21,0.10,12,0.5,0.5,3.6,3.9,129.8
2013-12-18,22,0.16,9,0.9,0.7,4.5,5.2,134.6
2013-12-18,23,0.21,6,2.3,1.3,5.7,7.0,140.2
2013-12-19,00,0.41,5,4.7,2.3,10.4,12.8,146.8
2013-12-19,01,0.14,7,2.4,0.3,2.6,2.6,148.6
2013-12-19,02,0.16,8,1.3,0.3,2.0,1.9,149.6
2013-12-19,03,0.13,7,1.0,0.6,2.0,2.3,150.3
2013-12-19,04,0.15,5,0.8,0.7,3.2,3.8,150.7
2013-12-19,05,0.13,2,0.8,3.2,7.0,10.1,151.4
2013-12-19,06,0.22,<LD,0.9,8.7,12.4,21.2,153.1
2013-12-19,07,0.21,1,0.8,6.4,11.1,17.7,154.2
2013-12-19,08,0.26,5,0.9,10.4,12.7,23.0,149.9
2013-12-19,09,0.22,15,1.1,13.8,13.6,25.9,147.6
2013-12-19,10,0.17,21,1.4,2.0,2.6,4.4,141.8
2013-12-19,11,0.18,25,1.3,2.4,3.9,6.0,135.6
2013-12-19,12,0.16,28,1.9,4.0,5.3,8.6,125.8
2013-12-19,13,0.14,31,2.1,4.2,4.1,7.5,120.1
