Fecha,Hora,CO ppm,O3  ppb,SO2 ppb,NO pbb,NO2  pbb,NOX pbb,PM10 (µg/m3)-Promedio de 24 horas
2011-04-10,03,0.15,23,0.6,0.6,0.5,1.5,126.2
2011-04-10,04,0.16,22,0.5,1.0,1.0,2.9,127.5
2011-04-10,05,0.17,21,0.5,0.4,0.9,1.7,128.0
2011-04-10,06,0.18,19,0.5,0.3,1.6,2.2,128.1
2011-04-10,07,0.18,19,0.3,0.6,2.1,3.5,123.6
2011-04-10,08,0.17,18,0.4,0.4,1.7,2.5,119.5
2011-04-10,09,0.18,21,0.4,0.3,1.4,2.1,116.7
2011-04-10,10,0.17,22,0.4,0.9,1.5,3.3,114.5
2011-04-10,11,0.17,23,0.5,0.4,1.5,2.4,115.0
2011-04-10,12,0.16,23,0.6,0.6,1.7,3.1,118.5
2011-04-10,13,0.16,23,1.3,1.0,4.6,6.5,121.3
2011-04-10,14,0.16,24,1.4,0.5,1.2,2.1,126.1
2011-04-10,15,0.16,24,1.0,0.6,2.0,2.9,126.9
2011-04-10,16,0.16,24,1.9,0.8,2.6,4.6,126.7
2011-04-10,17,0.18,25,1.4,0.3,1.1,1.9,123.8
2011-04-10,18,0.21,22,0.9,0.4,3.0,3.9,123.1
2011-04-10,19,0.20,21,1.0,0.6,2.0,3.4,122.1
2011-04-10,20,0.21,21,0.7,0.3,2.2,2.7,121.2
2011-04-10,21,0.35,20,0.7,0.5,3.1,4.0,121.8
2011-04-10,22,0.20,19,0.8,0.3,2.4,2.9,121.3
2011-04-10,23,0.28,20,0.7,0.4,2.2,3.0,121.4
2011-04-11,00,0.17,22,0.5,0.3,1.3,2.0,118.8
2011-04-11,01,0.17,22,0.6,0.3,0.4,0.7,104.6
2011-04-11,02,0.23,22,0.4,0.4,0.4,1.0,87.4
2011-04-11,03,0.22,22,0.4,0.7,0.4,1.4,80.9
2011-04-11,04,0.21,23,0.4,0.3,0.3,0.6,80.3
2011-04-11,05,0.22,23,0.5,0.9,0.9,2.4,80.4
2011-04-11,06,0.25,22,0.6,0.9,1.5,3.2,80.7
2011-04-11,07,0.29,16,0.6,4.4,7.2,13.0,82.2
2011-04-11,08,0.34,12,0.7,7.0,11.4,20.0,88.0
2011-04-11,09,0.28,15,0.7,7.3,9.1,17.9,92.7
2011-04-11,10,0.25,18,0.6,5.1,5.4,11.5,94.1
2011-04-11,11,0.28,16,0.7,4.4,7.4,13.3,90.9
2011-04-11,12,0.28,18,0.9,7.2,7.4,16.2,88.2
2011-04-11,13,0.24,22,0.8,1.7,2.2,4.6,80.9
2011-04-11,14,0.28,20,0.7,4.0,7.1,12.4,73.7
2011-04-11,15,0.28,21,0.7,2.1,8.2,11.6,73.0
2011-04-11,16,0.24,23,0.8,2.3,4.3,7.7,72.9
2011-04-11,17,0.28,20,0.8,6.3,8.1,15.8,73.8
2011-04-11,18,0.26,19,0.4,1.5,3.7,6.0,72.3
2011-04-11,19,0.21,17,0.3,1.6,2.6,5.1,71.3
2011-04-11,20,0.20,16,0.3,0.4,1.6,2.7,69.9
2011-04-11,21,0.23,10,0.3,1.8,6.8,9.7,68.2
2011-04-11,22,0.47,2,0.6,19.0,17.3,37.9,70.0
2011-04-11,23,0.32,3,0.5,1.4,13.5,15.9,71.5
2011-04-12,00,0.21,8,0.3,0.6,4.5,6.1,71.5
2011-04-12,01,0.23,5,0.2,1.4,6.6,9.0,71.0
2011-04-12,02,0.19,9,0.3,0.4,1.1,2.0,70.1
2011-04-12,03,0.23,7,0.5,0.6,2.9,3.8,69.5
2011-04-12,04,0.25,4,0.4,0.4,4.3,5.3,69.4
2011-04-12,05,0.18,8,0.4,0.4,0.7,1.2,68.1
2011-04-12,06,0.20,9,0.3,0.6,0.5,1.5,66.7
2011-04-12,07,0.25,6,0.4,6.6,4.0,11.9,63.8
2011-04-12,08,0.35,4,0.6,15.7,7.8,25.2,59.1
2011-04-12,09,0.32,8,0.5,8.4,7.4,17.4,56.2
2011-04-12,10,0.31,9,0.5,11.7,10.7,24.0,54.4
2011-04-12,11,0.28,14,0.5,7.7,8.8,18.3,53.0
2011-04-12,12,0.22,20,0.7,3.8,4.7,9.7,49.4
2011-04-12,13,0.23,21,0.9,4.7,5.7,11.2,49.4
2011-04-12,14,0.24,20,0.9,2.8,5.6,9.5,48.1
2011-04-12,15,0.22,19,0.9,2.6,3.0,6.5,45.6
2011-04-12,16,0.22,18,0.5,1.1,2.1,3.9,44.0
2011-04-12,17,0.33,12,0.6,9.1,9.5,20.2,43.3
2011-04-12,18,0.51,4,0.8,24.5,19.2,45.2,47.1
2011-04-12,19,1.02,1,0.8,58.1,25.0,84.9,56.0
2011-04-12,20,0.29,5,0.5,4.7,11.9,17.8,58.1
2011-04-12,21,0.43,2,0.8,6.3,15.4,23.3,57.6
2011-04-12,22,0.33,4,0.6,0.7,8.8,10.0,54.9
2011-04-12,23,0.22,9,0.4,0.6,4.6,5.9,51.5
2011-04-13,00,0.20,17,0.4,1.1,2.7,4.7,49.9
2011-04-13,01,0.19,20,0.5,0.3,2.7,2.9,49.2
2011-04-13,02,0.32,15,0.6,0.5,8.9,9.7,49.1
2011-04-13,03,0.18,18,0.5,0.6,3.8,4.9,48.5
2011-04-13,04,0.18,19,0.3,0.3,2.4,3.1,47.6
2011-04-13,05,0.21,21,0.3,0.5,2.0,3.1,52.7
2011-04-13,06,0.22,24,0.3,0.5,2.7,3.9,67.1
2011-04-13,07,0.28,21,0.3,3.1,6.1,10.2,70.1
2011-04-13,08,0.29,16,0.3,3.0,7.1,11.3,72.9
2011-04-13,09,0.29,11,0.4,5.4,7.7,14.3,74.3
2011-04-13,10,0.21,11,0.2,2.9,4.1,8.2,73.9
2011-04-13,11,0.19,15,0.2,1.8,2.6,5.5,71.6
2011-04-13,12,0.18,17,0.2,1.9,3.1,6.1,70.6
2011-04-13,13,0.17,18,0.3,1.9,3.1,6.1,71.1
2011-04-13,14,0.17,17,0.2,1.8,3.2,5.9,73.2
2011-04-13,15,0.21,17,0.3,2.2,3.4,6.8,74.6
2011-04-13,16,0.21,16,0.2,2.0,4.6,7.6,76.9
2011-04-13,17,0.26,10,4.0,10.9,15.6,28.2,77.1
2011-04-13,18,0.27,10,4.4,3.2,10.3,14.3,76.1
2011-04-13,19,0.18,7,6.1,5.3,13.2,19.5,72.0
2011-04-13,20,0.18,6,6.8,10.9,14.0,26.0,76.0
2011-04-13,21,0.18,8,3.0,0.5,6.8,7.4,81.6
2011-04-13,22,0.18,5,2.8,3.4,13.0,17.4,86.5
2011-04-13,23,0.16,11,1.6,0.5,3.1,3.8,90.9
2011-04-14,00,0.15,15,0.9,0.3,1.0,1.3,92.8
2011-04-14,01,0.15,15,0.7,0.2,0.5,0.6,93.7
2011-04-14,02,0.15,14,0.5,0.3,0.3,0.4,93.7
2011-04-14,03,0.15,13,0.5,0.3,0.3,0.3,94.1
2011-04-14,04,0.15,13,0.5,0.4,0.4,0.8,94.0
2011-04-14,05,0.15,12,0.3,0.5,0.7,1.7,88.8
2011-04-14,06,0.28,11,0.6,17.0,11.5,29.2,74.9
2011-04-14,07,0.39,7,0.8,12.0,7.0,20.3,81.4
2011-04-14,08,0.39,6,2.1,22.1,13.4,37.2,94.9
2011-04-14,09,0.23,10,0.8,4.8,3.8,10.0,92.5
2011-04-14,10,0.21,13,0.7,1.5,1.3,3.2,91.1
2011-04-14,11,0.20,15,0.4,2.1,1.6,4.5,91.6
2011-04-14,12,0.18,16,0.2,1.8,1.1,3.5,91.0
2011-04-14,13,0.19,17,0.3,1.3,1.1,3.2,88.8
2011-04-14,14,0.18,18,0.2,1.6,1.5,4.0,85.7
2011-04-14,15,0.18,19,0.2,1.6,1.0,2.9,83.7
2011-04-14,16,0.18,19,0.3,1.0,1.2,3.0,80.6
2011-04-14,17,0.19,19,0.4,1.9,2.0,4.9,78.0
2011-04-14,18,0.21,17,0.6,2.5,2.8,6.3,74.6
2011-04-14,19,0.17,12,0.5,1.3,6.0,8.1,69.4
2011-04-14,20,0.36,4,0.8,44.9,16.7,63.0,64.8
2011-04-14,21,0.84,2,0.8,63.5,22.0,87.1,64.3
2011-04-14,22,1.66,3,1.5,128.7,25.3,155.8,66.6
2011-04-14,23,1.79,2,1.5,145.0,22.1,169.1,69.8
2011-04-15,00,0.79,1,1.0,66.7,17.6,86.0,70.2
2011-04-15,01,0.28,1,0.6,12.2,11.1,24.7,69.3
2011-04-15,02,0.33,1,0.4,5.7,11.0,18.1,69.1
2011-04-15,03,0.25,7,0.4,0.4,2.5,3.2,69.5
2011-04-15,04,0.26,7,0.6,0.6,2.5,3.4,69.3
2011-04-15,05,0.38,7,0.5,0.7,2.2,3.1,69.3
2011-04-15,06,0.24,8,0.3,1.4,3.4,5.7,68.8
2011-04-15,07,0.41,2,0.6,28.9,12.2,42.7,61.6
2011-04-15,08,0.60,3,0.6,37.2,15.1,54.0,46.7
2011-04-15,09,0.46,6,0.7,22.1,14.7,38.5,48.8
2011-04-15,10,0.20,10,0.6,3.6,2.0,6.9,47.9
2011-04-15,11,0.20,14,1.0,5.3,2.3,8.9,49.2
2011-04-15,12,0.20,17,2.0,1.6,1.9,4.4,52.7
2011-04-15,13,0.18,17,1.0,1.8,1.9,4.8,56.8
2011-04-15,14,0.18,17,0.8,2.2,1.9,4.9,58.8
2011-04-15,15,0.18,18,0.6,1.6,0.7,3.2,60.2
2011-04-15,16,0.19,18,0.7,2.3,1.3,4.3,62.2
2011-04-15,17,0.21,17,0.7,2.1,1.8,4.7,63.1
2011-04-15,18,0.21,16,0.6,1.7,1.9,4.8,63.0
2011-04-15,19,0.22,12,0.5,1.5,5.1,7.6,63.1
2011-04-15,20,0.30,7,0.5,0.6,9.2,10.5,63.9
2011-04-15,21,0.28,8,0.5,0.9,5.8,7.3,60.0
2011-04-15,22,0.27,7,0.4,0.7,6.2,7.5,53.7
2011-04-15,23,0.00,0,0.0,0.5,5.1,6.0,47.9
2011-04-16,00,0.23,8,0.3,1.0,4.0,5.6,46.2
2011-04-16,01,0.20,4,0.3,0.3,2.1,2.5,46.8
2011-04-16,02,0.33,5,0.5,0.4,2.8,4.0,46.7
2011-04-16,03,0.36,1,0.3,1.8,7.5,10.7,46.4
2011-04-16,04,0.53,2,0.4,2.8,7.2,10.9,46.9
2011-04-16,05,0.25,5,0.4,2.9,4.8,8.9,47.1
2011-04-16,06,0.36,3,0.4,7.2,9.0,17.8,47.7
2011-04-16,07,0.41,1,0.6,27.8,14.9,44.4,47.4
2011-04-16,08,0.36,4,1.2,41.8,13.5,57.1,45.1
2011-04-16,09,0.34,11,0.8,5.5,8.0,15.2,42.7
2011-04-16,10,0.26,14,2.0,5.8,6.7,14.1,43.3
2011-04-16,11,0.23,16,4.5,3.7,4.8,9.7,43.3
2011-04-16,12,0.20,20,2.7,1.0,0.9,2.6,40.5
2011-04-16,13,0.19,21,2.0,1.2,1.6,3.4,37.7
2011-04-16,14,0.19,24,1.9,2.8,2.3,5.7,37.8
2011-04-16,15,0.20,26,1.3,0.8,0.9,2.0,38.1
2011-04-16,16,0.19,28,1.0,0.3,0.4,0.9,38.1
2011-04-16,17,0.23,28,0.6,0.8,1.6,3.4,39.5
2011-04-16,18,0.29,19,0.7,12.3,9.5,22.7,42.4
2011-04-16,19,0.36,10,0.5,3.5,12.8,17.8,44.6
2011-04-16,20,0.34,11,0.6,1.8,10.6,13.2,44.0
2011-04-16,21,0.29,16,0.5,1.1,4.5,6.4,44.0
2011-04-16,22,0.31,11,0.5,2.3,8.1,11.5,43.7
2011-04-16,23,0.00,13,0.4,1.6,4.1,6.4,42.3
2011-04-17,00,0.26,13,0.4,0.6,3.0,4.1,42.3
2011-04-17,01,0.22,19,0.5,0.5,0.8,1.3,43.7
2011-04-17,02,0.20,19,0.4,0.4,0.2,0.6,43.8
2011-04-17,03,0.20,19,0.3,0.8,0.3,1.1,43.3
2011-04-17,04,0.20,10,0.4,1.6,6.0,8.6,43.0
2011-04-17,05,0.20,5,1.0,6.2,10.8,18.6,43.0
2011-04-17,06,0.20,8,1.8,3.5,4.9,9.3,42.3
2011-04-17,07,0.20,10,1.3,1.5,1.9,3.6,39.9
2011-04-17,08,0.17,12,0.8,0.3,0.2,0.3,38.0
2011-04-17,09,0.18,12,0.6,0.3,0.2,0.4,35.8
2011-04-17,10,0.17,13,0.5,0.3,0.2,0.3,34.0
2011-04-17,11,0.18,15,0.4,0.3,0.2,0.3,32.3
2011-04-17,12,0.18,15,0.5,0.6,0.2,0.9,31.6
2011-04-17,13,0.18,16,0.5,0.3,0.2,0.4,30.3
2011-04-17,14,0.18,16,0.5,0.3,0.2,0.4,27.5
2011-04-17,15,0.19,17,0.6,0.3,0.2,0.4,25.4
2011-04-17,16,0.18,19,0.4,0.3,0.2,0.4,23.1
2011-04-17,17,0.19,19,0.4,0.3,0.2,0.3,20.9
2011-04-17,18,0.20,18,0.3,0.3,0.2,0.3,17.9
2011-04-17,19,0.20,15,0.4,0.4,0.3,0.9,15.2
2011-04-17,20,0.21,14,0.6,0.7,0.3,1.0,12.7
2011-04-17,21,0.60,2,0.9,19.7,11.4,32.5,11.7
2011-04-17,22,0.45,2,0.5,4.6,10.0,15.8,10.5
2011-04-17,23,0.32,5,0.5,1.6,5.2,7.8,10.5
2011-04-18,00,0.27,6,0.3,0.9,3.2,4.4,9.8
2011-04-18,01,0.23,10,0.3,0.3,0.4,0.7,7.6
2011-04-18,02,0.32,9,0.3,0.3,0.2,0.4,7.3
2011-04-18,03,0.34,10,0.3,0.3,0.3,0.5,7.3
2011-04-18,04,0.42,8,0.8,2.0,2.8,5.5,7.2
2011-04-18,05,0.35,2,3.0,10.8,8.6,21.1,7.4
2011-04-18,06,0.31,5,2.4,4.8,5.1,11.4,7.4
2011-04-18,07,0.35,3,4.3,18.4,8.5,28.5,8.7
2011-04-18,08,0.35,3,6.3,23.8,9.4,34.9,10.1
2011-04-18,09,0.31,6,8.8,14.8,7.8,24.4,20.7
2011-04-18,10,0.23,10,4.6,7.3,2.2,10.8,31.2
2011-04-18,11,0.23,14,1.9,1.4,0.4,2.2,33.0
2011-04-18,12,0.24,16,1.2,0.7,0.5,1.5,33.5
2011-04-18,13,0.24,16,1.0,1.5,0.3,2.1,33.6
2011-04-18,14,0.23,17,0.6,1.0,0.3,1.5,33.9
2011-04-18,15,0.26,18,0.7,2.2,0.5,3.2,34.2
2011-04-18,16,0.27,19,0.5,1.2,0.8,2.4,34.6
2011-04-18,17,0.30,17,0.5,3.6,2.3,7.2,34.9
2011-04-18,18,0.28,14,0.6,2.8,3.8,7.7,35.0
2011-04-18,19,0.66,2,1.1,50.7,20.4,72.9,39.1
2011-04-18,20,1.28,1,1.4,77.1,21.9,100.7,43.3
2011-04-18,21,0.81,1,1.0,34.7,17.4,53.8,44.1
2011-04-18,22,0.43,3,0.6,5.4,9.6,16.4,44.0
2011-04-18,23,0.33,5,0.6,0.9,6.6,8.5,44.0
2011-04-19,00,0.31,6,0.7,1.5,6.5,8.9,44.1
2011-04-19,01,0.32,5,0.7,1.2,7.1,8.9,44.6
2011-04-19,02,0.25,12,0.4,0.3,2.3,2.9,44.7
2011-04-19,03,0.22,15,0.4,0.3,0.9,1.7,44.7
2011-04-19,04,0.23,16,0.6,0.3,0.8,1.5,44.7
2011-04-19,05,0.23,15,0.5,0.3,0.8,1.3,44.9
2011-04-19,06,0.25,15,0.5,0.5,2.2,3.1,45.8
2011-04-19,07,0.32,11,0.7,6.8,9.2,17.5,46.8
2011-04-19,08,0.40,8,0.7,10.0,11.2,22.9,48.1
2011-04-19,09,0.31,12,0.5,5.5,8.6,15.7,40.3
2011-04-19,10,0.30,16,0.6,4.0,5.6,11.2,33.0
2011-04-19,11,0.28,19,0.5,2.9,4.6,8.9,33.5
2011-04-19,12,0.31,20,1.6,4.2,6.5,12.1,37.5
2011-04-19,13,0.30,22,1.4,3.5,5.4,10.1,40.0
2011-04-19,14,0.28,23,2.6,3.5,6.5,11.5,44.2
2011-04-19,15,0.28,23,2.6,4.4,6.4,12.2,47.6
2011-04-19,16,0.31,24,1.3,2.0,5.3,8.5,49.9
2011-04-19,17,0.32,23,0.9,2.1,6.0,9.2,51.5
2011-04-19,18,0.37,13,0.7,3.3,12.9,17.3,54.8
2011-04-19,19,0.59,2,0.8,14.3,25.9,42.1,54.7
2011-04-19,20,0.47,8,0.9,3.5,17.8,23.9,53.2
2011-04-19,21,0.28,17,0.7,0.6,5.0,5.8,55.4
2011-04-19,22,0.25,19,0.7,0.4,1.2,1.7,59.3
2011-04-19,23,0.24,20,0.5,0.6,1.3,2.2,61.6
2011-04-20,00,0.24,22,0.8,0.5,0.7,1.6,64.3
2011-04-20,01,0.23,22,0.7,0.6,0.4,1.3,66.9
2011-04-20,02,0.24,23,0.6,0.3,0.3,0.4,69.2
2011-04-20,03,0.25,23,0.6,0.3,0.3,0.6,70.5
2011-04-20,04,0.27,22,0.4,0.5,0.3,0.9,71.3
2011-04-20,05,0.25,20,0.7,0.6,0.6,1.2,71.8
2011-04-20,06,0.27,19,0.4,0.4,1.4,2.3,71.9
2011-04-20,07,0.34,13,0.8,4.8,8.2,14.5,74.4
2011-04-20,08,0.40,12,1.1,7.7,8.8,17.7,75.1
2011-04-20,09,0.36,14,1.2,6.2,8.1,15.9,75.5
2011-04-20,10,0.29,17,1.3,4.9,4.1,10.5,78.6
2011-04-20,11,0.26,20,1.2,1.3,1.2,3.4,78.5
2011-04-20,12,0.26,23,1.2,2.3,1.3,4.6,75.8
2011-04-20,13,0.26,24,1.0,1.5,1.2,3.5,75.2
2011-04-20,14,0.27,25,0.8,1.1,1.0,2.9,72.2
2011-04-20,15,0.25,26,0.7,0.6,0.8,1.6,69.6
2011-04-20,16,0.25,25,0.6,1.3,1.1,3.2,68.7
2011-04-20,17,0.26,18,0.6,0.6,2.9,4.4,69.8
2011-04-20,18,0.24,18,0.6,0.3,0.4,0.7,66.6
2011-04-20,19,0.24,19,0.6,0.3,0.6,0.8,62.8
2011-04-20,20,0.24,21,0.7,0.3,0.2,0.3,60.3
2011-04-20,21,0.26,13,0.6,2.0,5.4,8.1,56.4
2011-04-20,22,0.38,4,0.5,3.3,9.7,14.5,52.1
2011-04-20,23,0.35,3,0.7,7.7,9.6,18.9,50.0
2011-04-21,00,0.40,1,0.6,34.2,11.6,47.6,49.2
2011-04-21,01,0.26,8,0.5,3.2,4.1,7.9,46.8
2011-04-21,02,0.35,1,0.6,4.6,9.4,15.6,45.5
2011-04-21,03,0.53,3,0.6,2.0,8.0,11.1,44.8
2011-04-21,04,0.34,4,0.7,1.5,4.8,7.3,44.5
2011-04-21,05,0.43,1,0.6,8.8,7.7,17.9,43.8
2011-04-21,06,0.32,2,0.6,3.8,6.3,11.4,43.4
2011-04-21,07,0.34,2,0.7,6.9,6.9,15.4,40.1
2011-04-21,08,0.51,6,0.6,8.3,10.0,19.9,37.9
2011-04-21,09,0.37,9,0.5,5.4,6.6,14.3,35.6
2011-04-21,10,0.33,10,0.5,3.7,5.2,10.3,30.4
2011-04-21,11,0.31,13,0.4,5.1,5.2,11.8,29.1
2011-04-21,12,0.32,16,0.5,5.8,5.4,12.6,27.8
2011-04-21,13,0.27,19,0.5,1.8,2.6,5.5,26.1
2011-04-21,14,0.24,20,0.7,1.8,3.1,5.8,24.7
2011-04-21,15,0.26,20,0.6,8.5,5.8,15.7,25.7
2011-04-21,16,0.27,20,0.5,2.3,4.8,8.3,26.5
2011-04-21,17,0.34,17,0.5,3.8,7.0,12.2,25.5
2011-04-21,18,0.42,10,0.7,7.6,14.4,23.4,30.6
2011-04-21,19,0.52,6,0.6,5.3,17.2,24.1,32.5
2011-04-21,20,0.35,13,0.5,0.3,5.9,6.5,33.2
2011-04-21,21,0.34,11,0.4,0.6,6.1,7.1,34.8
2011-04-21,22,0.36,10,0.6,1.7,7.3,10.0,36.2
2011-04-21,23,0.32,15,0.5,1.2,4.2,6.5,37.4
2011-04-22,00,0.26,19,0.7,0.6,0.8,1.6,42.9
2011-04-22,01,0.26,20,0.8,0.3,0.6,1.0,70.4
2011-04-22,02,0.25,21,0.7,0.3,0.3,0.4,86.2
2011-04-22,03,0.23,21,0.6,0.6,0.3,1.1,89.0
2011-04-22,04,0.24,20,0.6,0.4,0.4,1.2,93.9
2011-04-22,05,0.25,19,0.8,0.3,0.3,0.7,100.1
2011-04-22,06,0.25,15,0.8,0.3,1.9,2.5,100.8
2011-04-22,07,0.24,14,0.6,0.3,0.7,1.1,100.5
2011-04-22,08,0.25,12,0.5,0.3,1.1,1.6,99.7
2011-04-22,09,0.21,18,0.5,0.5,0.3,0.8,99.4
2011-04-22,10,0.21,20,0.6,0.3,0.3,0.5,98.5
2011-04-22,11,0.21,21,0.7,0.3,0.3,0.5,97.3
2011-04-22,12,0.21,20,0.6,0.5,0.3,0.9,96.6
2011-04-22,13,0.20,21,0.6,0.3,0.2,0.2,96.5
2011-04-22,14,0.21,21,0.4,0.3,0.2,0.3,96.4
2011-04-22,15,0.21,21,0.4,0.3,0.3,0.2,94.9
2011-04-22,16,0.21,20,0.3,0.3,0.2,0.3,92.9
2011-04-22,17,0.22,21,0.4,0.4,0.3,0.9,91.4
2011-04-22,18,0.22,20,0.4,1.2,0.6,2.4,86.7
2011-04-22,19,0.22,17,0.4,0.5,0.9,1.8,85.4
2011-04-22,20,0.24,8,3.0,2.3,10.5,13.9,85.9
2011-04-22,21,0.27,14,1.9,0.9,2.0,3.1,85.8
2011-04-22,22,0.24,17,0.9,0.4,0.3,0.9,84.7
2011-04-22,23,0.00,0,0.0,0.3,0.3,0.4,86.6
2011-04-23,00,0.22,18,0.7,0.8,0.4,1.7,79.0
2011-04-23,01,0.23,15,0.8,0.5,0.6,1.4,50.4
2011-04-23,02,0.22,18,0.8,0.4,0.3,0.8,32.8
2011-04-23,03,0.24,16,0.8,0.4,0.4,1.0,29.6
2011-04-23,04,0.21,17,0.8,0.3,0.4,0.8,24.6
2011-04-23,05,0.22,18,0.7,0.3,0.3,0.4,17.8
2011-04-23,06,0.23,17,0.7,0.5,0.5,1.0,16.2
2011-04-23,07,0.31,16,0.9,2.1,1.1,3.2,15.2
2011-04-23,08,0.36,14,0.8,0.7,1.9,3.2,16.1
2011-04-23,09,0.25,17,0.6,0.7,0.4,1.5,15.9
2011-04-23,10,0.24,18,0.7,1.0,0.3,1.5,15.8
2011-04-23,11,0.24,18,0.7,0.4,0.4,0.7,16.1
2011-04-23,12,0.24,19,0.6,0.5,0.4,1.2,16.0
2011-04-23,13,0.23,20,0.6,0.6,0.3,1.3,15.9
2011-04-23,14,0.23,20,0.7,1.0,0.7,2.1,16.0
2011-04-23,15,0.23,20,0.5,0.3,0.5,1.0,15.9
2011-04-23,16,0.25,20,0.6,0.4,0.5,1.1,16.9
2011-04-23,17,0.24,20,0.5,0.6,0.6,1.8,17.8
2011-04-23,18,0.24,13,4.5,4.1,7.4,12.3,18.9
2011-04-23,19,0.27,11,10.5,3.5,9.8,13.9,19.5
2011-04-23,20,0.29,15,1.8,0.3,2.5,3.6,19.0
2011-04-23,21,0.25,10,11.2,4.7,10.6,16.3,18.2
2011-04-23,22,0.25,11,10.1,1.4,7.3,9.3,18.6
2011-04-23,23,0.23,8,20.6,5.3,14.9,21.5,19.6
2011-04-24,00,0.23,13,8.7,1.1,5.0,6.7,20.6
2011-04-24,01,0.25,7,20.9,5.2,13.0,19.5,22.0
2011-04-24,02,0.27,13,8.2,1.6,4.3,6.5,23.8
2011-04-24,03,0.27,12,3.6,0.7,5.3,6.6,24.4
2011-04-24,04,0.25,17,2.1,0.4,1.0,2.0,24.8
2011-04-24,05,0.26,15,3.2,1.4,4.1,6.3,26.4
2011-04-24,06,0.26,9,11.5,4.1,11.3,16.7,27.6
2011-04-24,07,0.26,5,24.3,8.7,17.4,27.8,29.0
2011-04-24,08,0.26,7,22.8,8.9,13.8,24.4,29.5
2011-04-24,09,0.26,16,5.5,0.3,1.6,1.8,30.9
2011-04-24,10,0.26,18,2.7,0.4,0.4,0.9,33.2
2011-04-24,11,0.26,18,2.2,0.3,0.4,1.0,34.3
2011-04-24,12,0.26,18,1.8,0.4,0.3,0.9,36.3
2011-04-24,13,0.26,18,1.2,0.4,0.3,0.8,38.2
2011-04-24,14,0.25,19,1.2,0.3,0.4,0.7,39.3
2011-04-24,15,0.26,20,0.7,0.3,0.3,0.5,39.4
2011-04-24,16,0.26,20,0.8,0.3,0.4,0.6,38.1
2011-04-24,17,0.26,20,0.9,0.9,0.4,1.6,37.1
2011-04-24,18,0.27,19,0.9,0.6,0.6,1.8,35.9
2011-04-24,19,0.27,18,0.9,0.5,0.9,1.6,35.5
2011-04-24,20,0.38,6,1.4,4.8,12.1,18.0,35.9
2011-04-24,21,0.54,3,1.7,15.4,15.5,32.3,37.1
2011-04-24,22,0.35,9,1.0,0.9,7.6,9.3,39.4
2011-04-24,23,0.40,9,0.9,2.2,8.4,11.6,40.4
2011-04-25,00,0.43,5,0.9,4.6,10.8,16.7,41.4
2011-04-25,01,0.42,5,0.9,2.8,9.8,13.6,40.7
2011-04-25,02,0.48,2,0.7,3.1,12.8,17.3,41.2
2011-04-25,03,0.53,3,0.7,0.9,10.1,11.5,42.3
2011-04-25,04,0.52,5,0.6,0.5,5.9,6.9,42.6
2011-04-25,05,0.43,3,0.7,3.2,7.0,11.1,42.6
2011-04-25,06,0.43,1,1.0,10.2,10.2,22.0,43.3
2011-04-25,07,0.62,1,0.7,22.5,10.1,34.2,48.3
2011-04-25,08,0.65,1,1.6,43.9,10.8,56.3,58.9
2011-04-25,09,0.66,2,1.4,44.0,16.7,62.4,77.6
2011-04-25,10,0.41,5,0.9,12.1,5.9,19.7,79.9
2011-04-25,11,0.34,10,0.8,4.6,2.9,8.9,81.0
2011-04-25,12,0.34,15,0.7,2.7,2.2,5.9,80.3
2011-04-25,13,0.34,17,1.4,1.3,1.5,3.8,82.4
2011-04-25,14,0.32,17,1.1,1.0,1.3,2.9,84.9
2011-04-25,15,0.32,18,1.0,1.3,1.2,2.9,88.7
2011-04-25,16,0.30,18,0.8,1.4,0.5,2.4,89.7
2011-04-25,17,0.33,17,0.9,4.5,2.4,8.1,90.2
2011-04-25,18,0.34,14,0.9,2.3,4.0,7.3,90.9
2011-04-25,19,0.48,4,1.8,11.3,18.2,30.9,95.1
2011-04-25,20,0.47,6,1.3,0.9,12.2,13.8,99.0
2011-04-25,21,0.43,8,1.2,0.6,6.7,7.7,99.9
2011-04-25,22,0.44,8,1.1,0.4,6.4,7.3,99.4
2011-04-25,23,0.37,8,0.9,0.3,3.9,4.3,97.9
2011-04-26,00,0.34,10,0.9,0.6,2.4,3.7,96.1
2011-04-26,01,0.33,10,1.1,0.3,1.8,2.6,95.1
2011-04-26,02,0.33,12,1.0,0.6,0.8,1.8,92.9
2011-04-26,03,0.38,13,0.6,0.3,0.4,0.8,90.9
2011-04-26,04,0.36,13,0.6,0.4,0.6,1.2,89.6
2011-04-26,05,0.44,11,0.8,1.3,1.4,3.2,88.4
2011-04-26,06,0.41,9,0.7,1.7,5.1,7.7,87.4
2011-04-26,07,0.63,3,1.1,30.3,15.6,47.4,86.5
2011-04-26,08,0.80,2,2.0,89.4,22.9,114.0,85.1
2011-04-26,09,0.50,6,1.7,25.6,13.5,40.7,75.2
2011-04-26,10,0.46,15,2.1,9.8,10.2,21.6,74.9
2011-04-26,11,0.40,19,1.4,4.1,3.8,9.1,80.0
2011-04-26,12,0.42,23,1.3,1.9,3.4,6.4,87.1
2011-04-26,13,0.40,24,1.1,1.4,2.6,5.0,93.6
2011-04-26,14,0.38,24,1.0,1.6,2.8,5.6,98.5
2011-04-26,15,0.41,25,0.8,1.1,2.1,4.2,102.0
