Fecha,Hora,CO ppm,O3 ppb,SO2 ppb,NO pbb,NO2  pbb,NOX pbb,PM10 (µg/m3)-Promedio de 24 horas
2012-06-19,07,0.20,10,1.8,4.9,5.0,10.0,21.4
2012-06-19,08,0.20,8,1.7,10.7,10.1,20.8,21.3
2012-06-19,09,0.23,8,1.8,15.8,10.2,24.8,21.6
2012-06-19,10,0.18,10,1.7,8.8,7.3,16.0,22.2
2012-06-19,11,0.18,11,1.6,8.1,5.8,13.2,22.1
2012-06-19,12,0.18,12,1.8,4.2,3.1,7.1,22.1
2012-06-19,13,0.19,14,1.8,8.6,5.4,13.2,22.1
2012-06-19,14,0.15,19,1.3,1.5,2.5,4.0,21.7
2012-06-19,15,0.17,18,1.1,3.0,5.4,8.4,21.5
2012-06-19,16,0.19,15,1.2,7.7,9.3,17.1,22.0
2012-06-19,17,0.30,10,1.3,8.4,15.7,24.2,22.9
2012-06-19,18,0.35,5,1.5,21.1,20.9,42.1,23.8
2012-06-19,19,0.66,4,1.9,54.0,23.7,77.7,25.3
2012-06-19,20,1.69,2,3.0,147.3,36.8,184.5,31.5
2012-06-19,21,2.68,3,3.8,222.0,43.9,266.3,38.9
2012-06-19,22,2.44,2,3.3,153.1,34.5,188.0,47.9
2012-06-19,23,1.25,<LD,2.0,76.4,20.2,96.7,51.8
2012-06-20,00,0.93,<LD,1.7,62.3,18.5,80.9,53.8
2012-06-20,01,0.65,<LD,1.4,43.7,18.6,62.4,54.2
2012-06-20,02,0.60,<LD,1.0,19.3,17.0,36.4,53.6
2012-06-20,03,0.28,<LD,0.9,10.0,12.3,22.4,52.9
2012-06-20,04,0.20,2,0.7,1.5,6.6,8.1,52.2
2012-06-20,05,0.18,5,0.8,1.0,4.7,5.7,51.8
2012-06-20,06,0.21,6,0.8,2.3,7.0,9.4,51.7
2012-06-20,07,0.19,6,0.8,3.6,6.5,9.5,51.6
2012-06-20,08,0.22,7,0.9,3.7,8.1,11.7,51.2
2012-06-20,09,0.21,11,0.9,2.3,6.4,8.7,50.8
2012-06-20,10,0.23,14,2.0,2.4,5.4,7.9,50.9
2012-06-20,11,0.24,14,6.5,3.8,6.6,10.5,52.2
2012-06-20,12,0.20,13,15.0,4.9,8.9,13.9,55.8
2012-06-20,13,0.24,14,9.7,5.8,9.9,15.8,56.6
2012-06-20,14,0.23,13,14.1,4.7,9.5,14.3,57.4
2012-06-20,15,0.24,15,6.0,2.2,5.5,7.7,58.1
2012-06-20,16,0.25,8,21.6,8.1,15.3,23.5,59.2
2012-06-20,17,0.25,13,10.7,2.0,6.9,8.9,58.9
2012-06-20,18,0.26,13,5.5,1.7,6.5,8.2,58.2
2012-06-20,19,0.20,11,6.6,1.3,6.7,8.0,57.2
2012-06-20,20,0.20,12,3.4,0.4,3.5,3.8,51.4
2012-06-20,21,0.19,5,17.2,5.6,16.4,22.2,44.7
2012-06-20,22,0.19,4,29.4,10.1,16.6,26.9,36.7
2012-06-20,23,0.17,5,31.8,7.0,15.7,22.9,33.3
2012-06-21,00,0.17,5,28.7,9.6,15.9,25.7,31.1
2012-06-21,01,0.17,9,17.2,3.1,10.2,13.4,30.3
2012-06-21,02,0.20,11,7.8,1.9,6.8,8.8,30.4
2012-06-21,03,0.23,9,9.7,3.9,8.8,12.8,30.6
2012-06-21,04,0.31,10,5.2,1.0,7.6,8.7,30.9
2012-06-21,05,0.17,11,3.6,1.0,5.5,6.5,31.3
2012-06-21,06,0.18,9,2.4,2.8,6.9,9.8,31.6
2012-06-21,07,0.23,9,1.7,5.7,5.5,11.2,31.9
2012-06-21,08,0.23,7,1.6,9.3,8.7,18.2,32.6
2012-06-21,09,0.20,10,1.4,5.1,6.6,11.8,33.7
2012-06-21,10,0.17,12,1.5,3.9,4.6,8.4,32.9
2012-06-21,11,0.19,13,1.6,6.6,4.3,10.6,31.4
2012-06-21,12,0.20,15,1.6,3.1,3.0,6.0,27.8
2012-06-21,13,0.20,17,1.6,2.8,2.7,5.4,26.6
2012-06-21,14,0.19,18,1.4,2.0,2.3,4.3,26.2
2012-06-21,15,0.17,18,1.2,2.3,3.1,5.4,26.2
2012-06-21,16,0.13,18,---,2.4,2.8,5.2,24.7
2012-06-21,17,0.13,19,1.0,2.8,4.3,7.1,25.7
2012-06-21,18,0.14,17,0.9,2.1,6.8,8.8,27.1
2012-06-21,19,0.13,13,8.5,2.9,11.4,14.3,27.3
2012-06-21,20,0.16,11,13.1,2.5,13.4,16.0,28.1
2012-06-21,21,0.14,11,16.3,4.5,12.6,17.2,28.2
2012-06-21,22,0.12,17,4.0,0.5,4.0,4.4,27.6
2012-06-21,23,0.11,17,2.6,0.7,2.9,3.5,27.3
2012-06-22,00,0.10,19,1.4,0.3,1.4,1.5,27.1
2012-06-22,01,0.10,19,1.2,0.2,1.3,1.5,27.8
2012-06-22,02,0.10,21,1.1,0.3,1.0,1.1,28.9
2012-06-22,03,0.11,19,1.0,0.3,1.4,1.6,29.0
2012-06-22,04,0.14,17,1.0,0.4,2.0,2.4,29.4
2012-06-22,05,0.20,7,14.0,7.9,15.2,23.2,30.2
2012-06-22,06,0.18,4,16.8,8.2,18.9,27.3,31.1
2012-06-22,07,0.24,2,28.8,18.2,22.5,40.9,32.7
2012-06-22,08,0.22,5,14.9,20.6,18.9,39.4,48.1
2012-06-22,09,0.13,12,4.2,5.3,7.4,12.8,51.5
2012-06-22,10,0.13,15,1.7,5.3,5.6,10.5,53.9
2012-06-22,11,0.12,18,1.5,2.8,2.5,5.1,55.7
2012-06-22,12,0.12,19,1.5,3.2,2.9,6.0,57.3
2012-06-22,13,0.13,20,1.4,3.8,3.8,7.3,57.8
2012-06-22,14,0.14,18,2.2,3.8,7.1,10.7,59.3
2012-06-22,15,0.17,12,9.8,7.0,13.2,20.2,61.0
2012-06-22,16,0.21,13,4.3,10.1,12.1,21.8,61.4
2012-06-22,17,0.17,10,16.8,8.0,15.2,23.3,64.1
2012-06-22,18,0.17,13,14.0,3.3,11.4,14.7,65.7
2012-06-22,19,0.15,17,4.7,0.6,6.3,7.0,66.9
2012-06-22,20,0.14,13,15.0,2.7,11.4,14.1,67.1
2012-06-22,21,0.13,13,15.2,0.8,11.2,12.0,70.0
2012-06-22,22,0.12,9,29.5,6.2,17.2,23.6,74.6
2012-06-22,23,0.10,15,15.9,2.3,6.9,9.2,79.2
2012-06-23,00,0.11,19,3.1,0.3,1.4,1.5,82.6
2012-06-23,01,0.11,19,2.0,0.3,1.3,1.4,82.7
2012-06-23,02,0.11,17,1.7,0.2,1.3,1.4,82.4
2012-06-23,03,0.10,17,1.5,0.2,1.2,1.3,82.7
2012-06-23,04,0.10,16,1.3,0.4,1.2,1.4,82.7
2012-06-23,05,0.11,13,1.3,3.3,9.0,12.4,82.0
2012-06-23,06,0.12,16,1.1,0.8,8.6,9.4,81.4
2012-06-23,07,0.26,9,2.1,67.1,25.1,77.3,81.0
2012-06-23,08,0.61,1,4.1,114.7,47.8,155.3,70.7
2012-06-23,09,0.79,1,3.4,94.1,36.8,131.2,72.2
2012-06-23,10,0.39,6,3.0,25.1,23.0,48.1,72.1
2012-06-23,11,0.18,18,1.9,6.8,9.5,16.4,71.6
2012-06-23,12,0.17,20,1.4,6.6,7.1,13.5,70.8
2012-06-23,13,0.15,21,1.2,4.2,4.2,7.8,70.9
2012-06-23,14,0.13,23,1.0,1.7,2.6,4.0,69.6
2012-06-23,15,0.13,22,1.0,1.4,2.9,4.0,67.7
2012-06-23,16,0.14,20,0.9,1.2,4.1,5.1,65.9
2012-06-23,17,0.16,17,1.0,0.8,5.3,6.1,62.6
2012-06-23,18,0.15,17,1.0,1.0,4.3,5.1,62.0
2012-06-23,19,0.15,17,0.9,0.3,3.5,3.8,64.2
2012-06-23,20,0.14,18,0.9,0.4,2.9,3.1,65.9
2012-06-23,21,0.14,17,2.8,0.6,4.8,5.4,73.8
2012-06-23,22,0.15,15,7.6,1.0,6.9,7.8,72.4
2012-06-23,23,0.16,18,3.0,0.3,3.3,3.6,70.4
2012-06-24,00,0.16,17,4.4,0.7,4.6,5.2,69.8
2012-06-24,01,0.15,12,14.6,3.5,12.3,16.0,71.6
2012-06-24,02,0.17,14,13.7,2.1,8.1,10.2,72.7
2012-06-24,03,0.15,14,6.4,0.7,5.0,5.7,73.5
2012-06-24,04,0.15,16,2.1,0.2,2.0,2.1,74.0
2012-06-24,05,0.14,16,1.5,0.3,1.6,1.7,74.6
2012-06-24,06,0.12,17,1.2,0.3,1.0,1.2,74.8
2012-06-24,07,0.12,18,1.1,0.3,1.3,1.5,74.2
2012-06-24,08,0.12,18,1.2,2.5,6.6,9.1,78.5
2012-06-24,09,0.11,14,1.0,6.7,14.0,21.0,74.0
2012-06-24,10,0.13,22,0.8,1.3,4.0,5.3,72.5
2012-06-24,11,0.12,18,0.9,7.2,10.6,18.0,83.8
2012-06-24,12,0.11,19,0.8,7.9,9.9,17.9,103.6
2012-06-24,13,0.12,21,0.7,3.8,7.1,10.9,106.0
2012-06-24,14,0.13,19,0.7,6.3,9.8,16.2,108.9
2012-06-24,15,0.13,20,0.7,4.8,8.8,13.7,115.7
2012-06-24,16,0.14,20,0.6,3.2,10.0,13.4,116.1
2012-06-24,17,0.14,20,0.6,1.5,7.6,9.2,114.9
2012-06-24,18,0.14,17,0.6,1.7,10.5,12.3,111.5
2012-06-24,19,0.12,16,0.6,0.9,8.7,9.7,106.7
2012-06-24,20,0.26,14,0.8,7.8,11.9,19.7,103.4
2012-06-24,21,0.48,2,1.8,18.2,25.7,44.0,93.9
2012-06-24,22,0.47,2,2.1,5.2,24.1,29.5,92.3
2012-06-24,23,0.43,2,2.2,5.0,21.7,26.9,91.8
2012-06-25,00,0.26,5,1.1,4.0,14.8,18.9,89.1
2012-06-25,01,0.17,9,0.8,0.5,8.7,9.2,86.3
2012-06-25,02,0.14,11,0.7,0.7,5.8,6.4,84.3
2012-06-25,03,0.18,13,0.7,0.4,4.8,5.2,82.8
2012-06-25,04,0.13,13,0.7,0.3,4.3,4.6,81.7
2012-06-25,05,0.14,12,0.7,0.9,5.4,6.3,82.3
2012-06-25,06,0.19,12,0.8,3.5,10.7,14.2,81.8
2012-06-25,07,0.23,9,1.1,10.3,14.9,25.1,82.8
2012-06-25,08,0.21,11,1.9,8.7,14.0,22.8,74.9
2012-06-25,09,0.19,14,1.5,5.7,10.2,16.0,75.1
2012-06-25,10,0.18,17,1.7,6.4,7.3,13.5,78.3
2012-06-25,11,0.17,18,7.6,7.0,8.8,15.6,73.9
2012-06-25,12,0.19,18,9.7,5.2,7.8,12.8,62.1
2012-06-25,13,0.17,18,13.4,6.3,8.6,14.3,68.0
2012-06-25,14,0.17,18,11.4,6.4,7.4,13.4,73.0
2012-06-25,15,0.18,17,14.6,5.8,9.5,15.0,72.3
2012-06-25,16,0.20,16,12.2,4.6,10.2,14.9,76.2
2012-06-25,17,0.20,16,8.1,3.7,8.9,12.6,80.7
2012-06-25,18,0.22,15,8.8,3.7,9.3,12.9,83.3
2012-06-25,19,0.17,15,3.3,0.6,6.5,7.2,85.2
2012-06-25,20,0.17,17,2.5,0.4,4.6,5.0,87.2
2012-06-25,21,0.16,17,1.5,0.8,3.6,4.4,86.4
2012-06-25,22,0.16,17,2.0,0.5,3.8,4.2,85.1
2012-06-25,23,0.15,18,1.2,0.3,2.6,2.9,83.7
2012-06-26,00,0.14,18,1.1,0.3,2.3,2.6,84.4
2012-06-26,01,0.14,17,1.0,0.2,2.3,2.5,85.4
2012-06-26,02,0.20,17,1.0,0.3,1.8,2.0,86.6
2012-06-26,03,0.19,17,0.9,0.3,1.9,2.1,87.3
2012-06-26,04,0.21,17,2.3,0.5,4.2,4.8,89.0
2012-06-26,05,0.17,16,3.0,0.8,4.5,5.4,88.9
2012-06-26,06,0.20,17,1.9,1.2,5.2,6.4,90.2
2012-06-26,07,0.23,14,1.5,5.1,9.8,15.1,91.0
2012-06-26,08,0.25,12,1.3,4.7,9.7,14.6,91.3
2012-06-26,09,0.25,12,1.4,7.6,9.9,17.4,91.8
2012-06-26,10,0.24,14,1.4,5.0,7.1,12.1,90.9
2012-06-26,11,,---,---,---,---,---,85.6
2012-06-26,12:00:00 AM,---,---,---,---,---,---,79.1
2012-06-26,12:00:00 AM,---,---,---,---,---,---,72.0
2012-06-26,14,---,---,---,---,---,---,64.7
2012-06-26,15,0.41,16,18.7,4.3,10.1,14.5,59.2
2012-06-26,16,3.48,20,9.9,2.8,8.6,11.6,60.0
2012-06-26,17,0.32,19,4.4,5.2,9.8,15.0,60.9
2012-06-26,18,0.31,17,2.7,3.5,9.3,12.9,62.4
2012-06-26,19,0.24,17,2.2,4.6,8.6,13.0,63.1
2012-06-26,20,0.22,18,2.5,0.3,6.2,6.4,62.7
2012-06-26,21,0.20,14,10.1,0.8,11.8,12.5,63.1
2012-06-26,22,0.20,19,3.3,0.7,3.3,3.9,64.5
2012-06-26,23,0.21,19,2.0,0.5,3.2,3.6,65.1
2012-06-27,00,0.21,20,1.6,0.2,2.4,2.5,65.1
2012-06-27,01,0.20,18,1.5,0.3,3.3,3.5,65.1
2012-06-27,02,0.29,19,1.4,0.3,2.2,2.4,65.2
2012-06-27,03,0.33,18,1.4,0.6,2.4,2.9,66.1
2012-06-27,04,---,---,---,---,---,---,67.3
2012-06-27,05,---,---,---,---,---,---,---
2012-06-27,06,---,---,---,---,---,---,---
2012-06-27,07,---,---,---,---,---,---,---
2012-06-27,08,---,---,---,---,---,---,---
2012-06-27,09,---,---,---,---,---,---,---
2012-06-27,10,---,---,---,---,---,---,---
2012-06-27,11,---,---,---,---,---,---,---
2012-06-27,12,---,---,---,---,---,---,---
2012-06-27,13,---,---,---,---,---,---,---
2012-06-27,14,---,---,---,---,---,---,---
2012-06-27,15,---,---,---,---,---,---,---
2012-06-27,16,---,---,---,---,---,---,---
2012-06-27,17,---,---,---,---,---,---,---
2012-06-27,18,---,---,---,---,---,---,---
2012-06-27,19,---,---,---,---,---,---,---
2012-06-27,20,---,---,---,---,---,---,---
2012-06-27,21,---,---,---,---,---,---,---
2012-06-27,22,---,---,---,---,---,---,---
2012-06-27,23,---,---,---,---,---,---,---
2012-06-28,00,---,---,---,---,---,---,---
2012-06-28,01,---,---,---,---,---,---,---
2012-06-28,02,---,---,---,---,---,---,---
2012-06-28,03,---,---,---,---,---,---,---
2012-06-28,04,---,---,---,---,---,---,---
2012-06-28,05,---,---,---,---,---,---,---
2012-06-28,06,---,---,---,---,---,---,---
2012-06-28,07,---,---,---,---,---,---,---
2012-06-28,08,---,---,---,---,---,---,---
2012-06-28,09,---,---,---,---,---,---,---
2012-06-28,10,---,---,---,---,---,---,---
2012-06-28,11,0.25,12,2.5,11.1,12.1,23.1,---
2012-06-28,12,0.22,16,1.8,6.3,7.0,12.9,---
2012-06-28,13,0.20,18,1.7,5.7,4.3,9.6,---
2012-06-28,14,0.19,18,1.4,4.5,5.2,9.5,---
2012-06-28,15,H,18,H,5.5,5.9,11.2,---
2012-06-28,16,0.20,18,1.3,H,H,H,---
2012-06-28,17,0.24,19,1.3,7.7,5.3,12.3,---
2012-06-28,18,0.31,10,2.8,4.7,15.0,19.9,---
2012-06-28,19,0.29,9,1.9,1.4,14.4,15.9,---
2012-06-28,20,0.20,13,1.7,0.8,6.6,7.4,---
2012-06-28,21,0.16,11,5.0,1.1,8.3,9.5,---
2012-06-28,22,0.18,13,3.6,0.6,5.7,6.3,---
2012-06-28,23,0.19,13,1.7,0.3,5.2,5.4,---
2012-06-29,00,0.15,15,1.7,0.3,4.4,4.7,---
2012-06-29,01,0.16,15,1.4,0.3,3.0,3.2,---
2012-06-29,02,0.27,14,1.2,0.3,3.3,3.6,---
2012-06-29,03,0.20,15,1.2,0.3,2.3,2.5,---
2012-06-29,04,0.17,16,1.0,0.3,1.9,2.1,37.0
2012-06-29,05,0.22,11,15.1,3.4,11.2,14.7,38.3
2012-06-29,06,0.26,9,14.1,5.7,12.1,17.9,38.6
2012-06-29,07,0.26,11,5.5,6.5,9.7,15.9,39.2
2012-06-29,08,0.26,9,2.6,8.0,9.4,17.2,40.5
2012-06-29,09,0.26,9,9.0,10.7,11.9,22.4,41.7
2012-06-29,10,0.23,11,18.1,11.1,12.2,23.3,43.3
2012-06-29,11,0.18,16,4.9,5.0,4.5,9.0,43.7
2012-06-29,12,0.16,19,3.0,3.6,2.7,5.6,44.1
2012-06-29,13,0.17,20,2.3,2.5,2.0,4.1,47.8
2012-06-29,14,0.15,20,1.8,2.9,2.9,5.6,49.0
2012-06-29,15,0.15,20,1.2,3.4,4.2,7.6,52.6
2012-06-29,16,0.18,21,1.0,3.7,3.2,6.4,52.8
2012-06-29,17,0.21,20,1.0,3.8,4.7,8.5,53.0
2012-06-29,18,0.32,9,2.2,9.9,18.5,28.6,54.1
2012-06-29,19,0.62,3,3.9,76.9,33.1,110.2,57.3
2012-06-29,20,1.50,1,4.1,98.1,38.2,136.5,65.2
2012-06-29,21,0.66,<LD,2.4,28.6,27.5,56.4,68.3
2012-06-29,22,0.69,<LD,2.0,32.8,24.8,57.8,70.5
2012-06-29,23,0.54,1,1.9,24.5,20.3,45.0,72.3
2012-06-30,00,0.37,<LD,1.8,9.7,18.6,28.5,73.4
2012-06-30,01,0.25,3,1.6,7.6,15.7,23.5,73.5
2012-06-30,02,0.23,6,1.5,2.8,12.9,15.7,73.3
2012-06-30,03,0.17,12,1.2,0.4,5.8,6.3,72.7
2012-06-30,04,0.17,14,1.2,0.3,5.8,6.1,71.8
2012-06-30,05,0.19,13,1.4,0.9,6.7,7.6,69.9
2012-06-30,06,0.18,15,1.9,3.2,6.7,9.4,69.1
2012-06-30,07,0.21,13,2.1,1.7,7.8,9.6,68.0
2012-06-30,08,0.27,3,2.2,38.5,23.3,59.6,67.5
2012-06-30,09,0.29,<LD,1.8,30.0,20.7,50.8,67.7
2012-06-30,10,0.43,1,1.8,37.0,21.3,58.4,67.5
2012-06-30,11,0.75,1,2.0,48.5,25.5,74.2,68.6
2012-06-30,12,0.34,3,1.8,18.4,18.6,36.5,68.7
2012-06-30,13,0.33,5,2.6,14.5,20.1,34.9,65.5
2012-06-30,14,0.36,5,2.6,11.0,17.0,28.2,65.1
2012-06-30,15,0.22,8,1.9,3.3,10.3,13.8,61.5
2012-06-30,16,0.20,8,1.6,2.9,10.8,13.8,60.8
2012-06-30,17,0.20,7,1.4,2.3,10.2,12.7,59.9
2012-06-30,18,0.26,8,1.3,1.5,9.5,11.1,57.8
2012-06-30,19,0.25,9,1.2,1.6,9.1,10.8,52.5
2012-06-30,20,0.28,6,1.1,2.0,10.0,12.1,43.7
2012-06-30,21,0.50,2,1.2,8.9,15.0,24.0,40.5
2012-06-30,22,0.33,2,1.1,2.7,10.9,13.7,38.4
2012-06-30,23,0.42,1,1.2,3.6,11.4,15.1,36.6
2012-07-01,00,0.40,1,1.0,3.2,11.7,15.0,35.1
2012-07-01,01,0.26,4,0.9,0.5,5.9,6.5,34.0
2012-07-01,02,0.22,6,0.9,0.3,3.8,4.1,33.0
2012-07-01,03,0.19,6,0.9,0.3,2.6,2.9,32.1
2012-07-01,04,0.18,5,1.0,1.7,4.8,6.5,31.6
2012-07-01,05,0.18,7,1.0,1.2,3.6,4.8,31.3
2012-07-01,06,0.19,6,1.3,2.8,6.0,8.8,30.7
2012-07-01,07,0.18,5,1.9,2.1,6.1,8.3,30.3
2012-07-01,08,0.18,7,2.3,1.2,3.8,5.0,28.4
2012-07-01,09,0.18,7,2.0,0.6,2.7,3.3,25.6
2012-07-01,10,0.19,7,1.5,1.6,5.0,6.7,23.2
2012-07-01,11,0.19,8,1.5,2.0,3.8,5.7,20.3
2012-07-01,12,0.19,10,1.4,0.7,2.4,3.2,18.3
2012-07-01,13,0.18,11,1.3,0.6,1.9,2.6,16.8
2012-07-01,14,0.17,12,1.2,0.4,1.5,2.0,15.4
2012-07-01,15,0.17,14,1.2,0.3,1.7,1.9,14.8
2012-07-01,16,0.13,18,1.2,0.3,1.4,1.6,13.9
2012-07-01,17,0.12,17,1.1,0.3,1.6,1.7,13.6
2012-07-01,18,0.11,20,1.0,0.3,1.2,1.4,13.3
2012-07-01,19,0.11,21,0.8,0.5,1.4,1.7,13.1
2012-07-01,20,0.10,22,0.7,0.4,0.9,1.1,15.3
2012-07-01,21,0.10,22,0.6,0.3,1.0,1.1,17.0
2012-07-01,22,0.10,21,0.6,0.3,1.0,1.1,18.7
2012-07-01,23,0.10,19,0.6,0.3,0.9,1.0,19.8
2012-07-02,00,0.10,20,0.5,0.2,1.0,1.1,19.9
2012-07-02,01,0.11,22,0.5,0.2,0.7,0.7,19.6
2012-07-02,02,0.10,21,0.5,0.2,0.5,0.5,19.7
2012-07-02,03,0.10,21,0.5,0.2,0.5,0.6,19.8
2012-07-02,04,0.10,22,0.5,0.2,0.4,0.5,19.3
2012-07-02,05,0.10,21,0.5,0.5,1.7,2.1,19.1
2012-07-02,06,0.13,17,0.5,1.4,7.7,9.1,18.8
2012-07-02,07,0.15,14,0.6,3.8,10.5,14.3,18.8
2012-07-02,08,0.16,14,0.8,6.9,8.6,15.6,19.2
2012-07-02,09,0.13,16,0.7,4.4,5.8,10.2,20.1
2012-07-02,10,0.12,18,0.7,3.0,3.8,6.9,20.1
2012-07-02,11,0.12,19,0.7,4.2,3.5,7.5,20.4
2012-07-02,12,0.12,21,0.7,2.3,3.3,5.7,20.7
2012-07-02,13,0.13,23,0.6,1.5,2.8,4.3,20.8
2012-07-02,14,0.14,23,0.6,1.4,2.3,3.6,21.3
2012-07-02,15,0.15,23,0.7,3.4,3.0,6.2,22.1
2012-07-02,16,0.16,23,0.6,2.8,3.3,5.9,23.3
2012-07-02,17,0.19,21,0.8,8.3,5.4,12.6,24.4
2012-07-02,18,0.20,18,0.7,4.5,5.5,10.0,25.6
2012-07-02,19,0.15,19,0.6,2.4,4.6,6.9,25.7
2012-07-02,20,0.30,10,1.1,3.8,14.2,18.1,23.6
2012-07-02,21,0.47,2,1.6,7.6,23.1,30.9,24.3
2012-07-02,22,0.41,2,1.5,7.4,22.2,29.8,23.6
2012-07-02,23,0.26,7,0.8,3.5,13.2,16.8,22.2
2012-07-03,00,0.17,11,0.7,0.6,7.4,8.1,21.5
2012-07-03,01,0.15,13,0.6,0.3,4.7,5.0,21.6
2012-07-03,02,0.18,14,0.6,0.3,2.9,3.1,21.4
2012-07-03,03,0.16,15,0.6,0.3,2.6,2.9,21.3
2012-07-03,04,0.17,15,0.6,0.3,2.5,2.7,21.3
2012-07-03,05,0.20,15,0.6,0.7,3.9,4.5,21.4
2012-07-03,06,0.21,10,8.3,4.9,12.4,17.4,22.2
2012-07-03,07,0.22,12,3.1,7.8,10.4,17.8,22.6
2012-07-03,08,0.28,11,3.2,8.5,12.4,21.1,23.1
2012-07-03,09,0.24,9,9.4,11.0,14.7,25.9,24.1
2012-07-03,10,0.22,12,17.5,12.4,14.3,26.3,26.2
2012-07-03,11,0.16,17,10.4,5.2,6.1,11.2,27.7
2012-07-03,12,0.20,17,8.8,5.1,6.1,11.2,28.7
2012-07-03,13,0.22,17,17.4,6.3,7.8,14.2,30.3
2012-07-03,14,0.21,19,15.5,4.1,6.9,11.2,33.0
2012-07-03,15,0.23,17,16.6,7.2,10.2,17.4,36.4
2012-07-03,16,0.20,14,24.9,8.6,15.4,24.2,39.9
2012-07-03,17,0.20,17,9.2,4.1,9.9,14.1,41.5
2012-07-03,18,0.22,17,1.8,1.6,6.6,8.2,42.7
2012-07-03,19,0.22,14,1.3,1.0,8.2,9.2,44.5
2012-07-03,20,0.19,15,1.2,0.8,6.7,7.5,46.1
2012-07-03,21,0.17,17,1.0,0.4,4.0,4.3,44.7
2012-07-03,22,0.16,19,0.9,0.3,3.3,3.4,43.9
2012-07-03,23,0.15,18,0.9,0.3,3.0,3.2,44.3
2012-07-04,00,0.14,18,1.0,0.3,2.4,2.6,45.1
2012-07-04,01,0.14,18,0.9,0.3,2.1,2.3,45.5
2012-07-04,02,0.17,18,0.9,0.3,1.9,2.0,45.9
2012-07-04,03,0.20,18,0.8,0.2,1.7,1.9,46.3
2012-07-04,04,0.19,17,0.8,0.3,2.1,2.3,46.9
2012-07-04,05,0.16,18,0.8,0.6,2.9,3.5,47.4
2012-07-04,06,0.16,15,1.4,1.9,4.8,6.8,47.2
2012-07-04,07,0.23,9,2.5,11.6,13.0,24.7,48.2
2012-07-04,08,0.27,7,1.2,10.9,14.1,25.2,49.6
2012-07-04,09,0.19,11,1.1,8.8,9.2,17.9,50.2
2012-07-04,10,0.28,13,8.5,8.5,11.1,19.8,50.3
2012-07-04,11,0.22,14,11.4,9.6,10.4,20.0,50.9
2012-07-04,12,0.17,16,1.6,3.1,3.6,6.5,51.2
2012-07-04,13,0.18,19,1.3,2.8,2.3,4.8,50.1
2012-07-04,14,0.18,19,1.2,2.4,2.2,4.3,47.4
2012-07-04,15,0.17,20,1.1,2.0,1.9,3.8,43.4
2012-07-04,16,0.18,20,1.1,3.1,3.3,6.1,39.9
2012-07-04,17,0.20,20,1.1,10.0,5.3,15.0,37.5
2012-07-04,18,0.19,21,0.9,5.1,4.7,9.3,35.5
2012-07-04,19,0.17,21,0.8,1.1,3.7,4.8,33.4
2012-07-04,20,0.18,17,0.9,0.6,4.9,5.5,31.4
2012-07-04,21,0.22,6,9.6,4.8,18.1,23.0,30.5
2012-07-04,22,0.17,8,15.6,8.0,15.2,23.3,30.4
2012-07-04,23,0.14,20,1.8,0.3,1.6,1.8,29.9
2012-07-05,00,0.13,21,1.2,0.4,1.7,1.9,29.2
2012-07-05,01,0.12,22,1.0,0.2,1.1,1.2,28.8
2012-07-05,02,0.12,22,0.9,0.2,0.9,1.0,28.6
2012-07-05,03,0.12,22,0.7,0.2,1.0,1.1,28.2
2012-07-05,04,0.11,22,0.7,0.2,0.6,0.6,27.8
2012-07-05,05,0.12,22,0.7,0.3,0.6,0.8,27.3
2012-07-05,06,0.13,22,0.7,0.7,1.4,2.0,26.8
2012-07-05,07,0.15,21,0.7,3.7,1.8,4.8,25.4
2012-07-05,08,0.17,20,0.8,7.5,6.2,13.0,24.0
2012-07-05,09,0.16,21,0.7,2.4,3.6,6.0,22.5
2012-07-05,10,0.16,21,0.7,3.3,2.3,5.0,20.6
2012-07-05,11,0.16,21,0.7,3.0,2.2,4.6,20.4
2012-07-05,12,0.16,22,0.7,1.1,2.0,3.1,20.2
2012-07-05,13,0.16,23,0.7,1.3,1.9,3.3,20.0
2012-07-05,14,0.17,23,0.7,2.0,2.1,3.9,20.2
2012-07-05,15,0.17,22,0.8,5.8,4.2,9.3,21.7
2012-07-05,16,0.18,23,0.7,4.0,3.2,6.7,22.6
2012-07-05,17,0.21,20,0.9,7.2,6.3,13.5,23.3
2012-07-05,18,0.24,17,0.8,5.6,7.4,12.9,23.7
2012-07-05,19,0.20,15,1.0,2.1,8.6,10.8,24.1
2012-07-05,20,0.31,7,1.8,9.7,16.8,26.7,24.9
2012-07-05,21,0.47,1,3.1,9.5,25.2,34.9,26.9
2012-07-05,22,0.58,1,1.7,14.0,24.2,38.5,29.4
2012-07-05,23,0.36,5,1.0,4.2,16.8,21.1,31.4
2012-07-06,00,0.32,6,1.2,2.6,13.0,15.4,32.2
2012-07-06,01,0.31,2,1.1,3.1,15.9,19.1,33.0
2012-07-06,02,0.49,5,1.7,2.0,13.1,15.2,33.7
2012-07-06,03,0.40,6,3.1,1.0,12.4,13.4,34.1
2012-07-06,04,0.30,8,2.5,0.9,11.8,12.8,34.5
2012-07-06,05,0.24,7,1.9,1.4,11.4,12.8,35.1
2012-07-06,06,0.31,4,1.4,5.5,14.8,20.5,35.9
2012-07-06,07,0.35,4,1.8,16.6,16.7,33.5,36.8
2012-07-06,08,0.63,1,2.6,42.6,26.1,68.3,38.8
