"FECHA_HORA",FECHA,HORA,WATERQ_Temp,WATERQ_pH,WATERQ_OD,WATERQ_OD_pc,DATASET
2018-08-20:05:30,08/20/2018,05:30:00,25.1,7.54,7.83,95.15,crbuoy2018
2018-08-20:05:45,08/20/2018,05:45:00,25.07,7.53,7.74,94.06,crbuoy2018
2018-08-20:06:00,08/20/2018,06:00:00,25.07,7.53,7.77,94.4,crbuoy2018
2018-08-20:06:15,08/20/2018,06:15:00,25.05,7.52,7.73,93.92,crbuoy2018
2018-08-20:06:30,08/20/2018,06:30:00,25.04,7.52,7.73,93.85,crbuoy2018
2018-08-20:06:45,08/20/2018,06:45:00,25.04,7.52,7.74,93.97,crbuoy2018
2018-08-20:07:00,08/20/2018,07:00:00,25.03,7.51,7.7,93.47,crbuoy2018
2018-08-20:07:15,08/20/2018,07:15:00,25.02,7.5,7.68,93.28,crbuoy2018
2018-08-20:07:30,08/20/2018,07:30:00,25,7.5,7.65,92.85,crbuoy2018
2018-08-20:07:45,08/20/2018,07:45:00,24.99,7.49,7.62,92.49,crbuoy2018
2018-08-20:08:00,08/20/2018,08:00:00,24.98,7.48,7.67,93.05,crbuoy2018
2018-08-20:08:15,08/20/2018,08:15:00,24.98,7.47,7.54,91.52,crbuoy2018
2018-08-20:08:30,08/20/2018,08:30:00,24.98,7.46,7.45,90.43,crbuoy2018
2018-08-20:08:45,08/20/2018,08:45:00,24.99,7.46,7.37,89.41,crbuoy2018
2018-08-20:09:00,08/20/2018,09:00:00,24.99,7.47,7.48,90.74,crbuoy2018
2018-08-20:09:15,08/20/2018,09:15:00,25,7.49,7.59,92.17,crbuoy2018
2018-08-20:09:30,08/20/2018,09:30:00,25.02,7.51,7.72,93.71,crbuoy2018
2018-08-20:09:45,08/20/2018,09:45:00,25.04,7.54,7.92,96.14,crbuoy2018
2018-08-20:10:00,08/20/2018,10:00:00,25.07,7.57,8.02,97.5,crbuoy2018
2018-08-20:10:15,08/20/2018,10:15:00,25.11,7.64,8.2,99.77,crbuoy2018
2018-08-20:10:30,08/20/2018,10:30:00,25.17,7.68,8.3,101.04,crbuoy2018
2018-08-20:10:45,08/20/2018,10:45:00,25.2,7.69,8.4,102.34,crbuoy2018
2018-08-20:11:00,08/20/2018,11:00:00,25.22,7.7,8.42,102.57,crbuoy2018
2018-08-20:11:15,08/20/2018,11:15:00,25.3,7.79,8.61,105.08,crbuoy2018
2018-08-20:11:30,08/20/2018,11:30:00,25.34,7.8,8.72,106.45,crbuoy2018
2018-08-20:11:45,08/20/2018,11:45:00,25.2,7.62,8.26,100.66,crbuoy2018
2018-08-20:12:00,08/20/2018,12:00:00,25.21,7.61,8.19,99.81,crbuoy2018
2018-08-20:12:15,08/20/2018,12:15:00,25.2,7.65,8.28,100.89,crbuoy2018
2018-08-20:12:30,08/20/2018,12:30:00,25.2,7.7,8.48,103.26,crbuoy2018
2018-08-20:12:45,08/20/2018,12:45:00,25.18,7.75,8.57,104.33,crbuoy2018
2018-08-20:13:00,08/20/2018,13:00:00,25.19,7.75,8.55,104.17,crbuoy2018
2018-08-20:13:15,08/20/2018,13:15:00,25.22,7.78,8.56,104.32,crbuoy2018
2018-08-20:13:30,08/20/2018,13:30:00,25.24,7.8,8.66,105.52,crbuoy2018
2018-08-20:13:45,08/20/2018,13:45:00,25.27,7.88,8.86,108.02,crbuoy2018
2018-08-20:14:00,08/20/2018,14:00:00,25.32,7.92,8.97,109.56,crbuoy2018
2018-08-20:14:15,08/20/2018,14:15:00,25.32,7.92,9.01,109.98,crbuoy2018
2018-08-20:14:30,08/20/2018,14:30:00,25.32,7.94,9,109.85,crbuoy2018
2018-08-20:14:45,08/20/2018,14:45:00,25.29,7.84,8.83,107.71,crbuoy2018
2018-08-20:15:00,08/20/2018,15:00:00,25.24,7.78,8.67,105.7,crbuoy2018
2018-08-20:15:15,08/20/2018,15:15:00,25.24,7.79,8.68,105.77,crbuoy2018
2018-08-20:15:30,08/20/2018,15:30:00,25.22,7.76,8.58,104.59,crbuoy2018
2018-08-20:15:45,08/20/2018,15:45:00,25.22,7.77,8.63,105.23,crbuoy2018
2018-08-20:16:00,08/20/2018,16:00:00,25.2,7.72,8.51,103.7,crbuoy2018
2018-08-20:16:15,08/20/2018,16:15:00,25.18,7.7,8.48,103.24,crbuoy2018
2018-08-20:16:30,08/20/2018,16:30:00,25.19,7.7,8.49,103.41,crbuoy2018
2018-08-20:16:45,08/20/2018,16:45:00,25.17,7.72,8.52,103.67,crbuoy2018
2018-08-20:17:00,08/20/2018,17:00:00,25.18,7.77,8.64,105.16,crbuoy2018
2018-08-20:17:15,08/20/2018,17:15:00,25.4,7.88,8.8,107.59,crbuoy2018
2018-08-20:17:30,08/20/2018,17:30:00,25.4,7.88,8.85,108.25,crbuoy2018
2018-08-20:17:45,08/20/2018,17:45:00,25.37,7.86,8.81,107.69,crbuoy2018
2018-08-20:18:00,08/20/2018,18:00:00,25.35,7.79,8.74,106.76,crbuoy2018
2018-08-20:18:15,08/20/2018,18:15:00,25.36,7.94,9,109.9,crbuoy2018
2018-08-20:18:30,08/20/2018,18:30:00,25.43,8.16,9.42,115.25,crbuoy2018
2018-08-20:18:45,08/20/2018,18:45:00,25.37,8.06,9.31,113.7,crbuoy2018
2018-08-20:19:00,08/20/2018,19:00:00,25.4,8.12,9.38,114.69,crbuoy2018
2018-08-20:19:15,08/20/2018,19:15:00,25.39,8.02,9.19,112.34,crbuoy2018
2018-08-20:19:30,08/20/2018,19:30:00,25.39,8.12,9.43,115.22,crbuoy2018
2018-08-20:19:45,08/20/2018,19:45:00,25.34,7.98,9.16,111.85,crbuoy2018
2018-08-20:20:00,08/20/2018,20:00:00,25.32,7.89,9,109.83,crbuoy2018
2018-08-20:20:15,08/20/2018,20:15:00,25.27,7.8,8.76,106.8,crbuoy2018
2018-08-20:20:30,08/20/2018,20:30:00,25.26,7.74,8.55,104.24,crbuoy2018
2018-08-20:20:45,08/20/2018,20:45:00,25.24,7.73,8.44,102.92,crbuoy2018
2018-08-20:21:00,08/20/2018,21:00:00,25.21,7.67,8.29,100.95,crbuoy2018
2018-08-20:21:15,08/20/2018,21:15:00,25.16,7.7,8.5,103.45,crbuoy2018
2018-08-20:21:30,08/20/2018,21:30:00,25.13,7.69,8.43,102.55,crbuoy2018
2018-08-20:21:45,08/20/2018,21:45:00,25.11,7.75,8.57,104.18,crbuoy2018
2018-08-20:22:00,08/20/2018,22:00:00,25.12,7.72,8.48,103.18,crbuoy2018
2018-08-20:22:15,08/20/2018,22:15:00,25.1,7.67,8.35,101.56,crbuoy2018
2018-08-20:22:30,08/20/2018,22:30:00,25.08,7.61,8.14,98.9,crbuoy2018
2018-08-20:22:45,08/20/2018,22:45:00,25.05,7.59,8.13,98.8,crbuoy2018
2018-08-20:23:00,08/20/2018,23:00:00,25.04,7.63,8.15,98.99,crbuoy2018
2018-08-20:23:15,08/20/2018,23:15:00,25.03,7.63,8.17,99.19,crbuoy2018
2018-08-20:23:30,08/20/2018,23:30:00,25.01,7.61,8.05,97.67,crbuoy2018
2018-08-20:23:45,08/20/2018,23:45:00,25.01,7.6,8.06,97.87,crbuoy2018
2018-08-21:00:00,08/21/2018,00:00:00,25,7.57,7.98,96.85,crbuoy2018
2018-08-21:00:15,08/21/2018,00:15:00,24.99,7.58,8.02,97.26,crbuoy2018
2018-08-21:00:30,08/21/2018,00:30:00,24.98,7.58,8,97.07,crbuoy2018
2018-08-21:00:45,08/21/2018,00:45:00,24.97,7.57,8.01,97.19,crbuoy2018
2018-08-21:01:00,08/21/2018,01:00:00,24.95,7.57,7.96,96.51,crbuoy2018
2018-08-21:01:15,08/21/2018,01:15:00,24.95,7.54,7.9,95.83,crbuoy2018
2018-08-21:01:30,08/21/2018,01:30:00,24.94,7.53,7.79,94.39,crbuoy2018
2018-08-21:01:45,08/21/2018,01:45:00,24.94,7.51,7.72,93.59,crbuoy2018
2018-08-21:02:00,08/21/2018,02:00:00,24.93,7.52,7.71,93.47,crbuoy2018
2018-08-21:02:15,08/21/2018,02:15:00,24.91,7.51,7.7,93.35,crbuoy2018
2018-08-21:02:30,08/21/2018,02:30:00,24.89,7.55,7.82,94.7,crbuoy2018
2018-08-21:02:45,08/21/2018,02:45:00,24.87,7.53,7.83,94.78,crbuoy2018
2018-08-21:03:00,08/21/2018,03:00:00,24.85,7.54,7.87,95.23,crbuoy2018
2018-08-21:03:15,08/21/2018,03:15:00,24.87,7.52,7.72,93.51,crbuoy2018
2018-08-21:03:30,08/21/2018,03:30:00,24.85,7.52,7.73,93.63,crbuoy2018
2018-08-21:03:45,08/21/2018,03:45:00,24.83,7.52,7.77,94.04,crbuoy2018
2018-08-21:04:00,08/21/2018,04:00:00,24.81,7.52,7.8,94.39,crbuoy2018
2018-08-21:04:15,08/21/2018,04:15:00,24.79,7.53,7.79,94.2,crbuoy2018
2018-08-21:04:30,08/21/2018,04:30:00,24.8,7.52,7.74,93.58,crbuoy2018
2018-08-21:04:45,08/21/2018,04:45:00,24.79,7.51,7.72,93.28,crbuoy2018
2018-08-21:05:00,08/21/2018,05:00:00,24.77,7.5,7.66,92.63,crbuoy2018
2018-08-21:05:15,08/21/2018,05:15:00,24.75,7.52,7.71,93.19,crbuoy2018
2018-08-21:05:30,08/21/2018,05:30:00,24.74,7.51,7.7,93.07,crbuoy2018
2018-08-21:05:45,08/21/2018,05:45:00,24.76,7.48,7.54,91.15,crbuoy2018
2018-08-21:06:00,08/21/2018,06:00:00,24.75,7.49,7.62,92.08,crbuoy2018
2018-08-21:06:15,08/21/2018,06:15:00,24.72,7.47,7.56,91.34,crbuoy2018
2018-08-21:06:30,08/21/2018,06:30:00,24.71,7.49,7.66,92.5,crbuoy2018
2018-08-21:06:45,08/21/2018,06:45:00,24.72,7.48,7.57,91.42,crbuoy2018
2018-08-21:07:00,08/21/2018,07:00:00,24.7,7.44,7.44,89.8,crbuoy2018
2018-08-21:07:15,08/21/2018,07:15:00,24.69,7.47,7.5,90.51,crbuoy2018
2018-08-21:07:30,08/21/2018,07:30:00,24.65,7.49,7.62,91.92,crbuoy2018
2018-08-21:07:45,08/21/2018,07:45:00,24.65,7.52,7.8,94.1,crbuoy2018
2018-08-21:08:00,08/21/2018,08:00:00,24.65,7.52,7.88,94.98,crbuoy2018
2018-08-21:08:15,08/21/2018,08:15:00,24.65,7.54,7.89,95.18,crbuoy2018
2018-08-21:08:30,08/21/2018,08:30:00,24.65,7.56,7.94,95.73,crbuoy2018
2018-08-21:08:45,08/21/2018,08:45:00,24.66,7.58,8.1,97.64,crbuoy2018
2018-08-21:09:00,08/21/2018,09:00:00,24.65,7.56,8.02,96.66,crbuoy2018
2018-08-21:09:15,08/21/2018,09:15:00,24.66,7.59,8.12,97.87,crbuoy2018
2018-08-21:09:30,08/21/2018,09:30:00,24.65,7.62,8.23,99.24,crbuoy2018
2018-08-21:09:45,08/21/2018,09:45:00,24.66,7.6,8.2,98.87,crbuoy2018
2018-08-21:10:00,08/21/2018,10:00:00,24.66,7.61,8.32,100.38,crbuoy2018
2018-08-21:10:15,08/21/2018,10:15:00,24.67,7.63,8.36,100.8,crbuoy2018
2018-08-21:10:30,08/21/2018,10:30:00,24.66,7.63,8.39,101.22,crbuoy2018
2018-08-21:10:45,08/21/2018,10:45:00,24.66,7.64,8.43,101.64,crbuoy2018
2018-08-21:11:00,08/21/2018,11:00:00,24.67,7.66,8.47,102.14,crbuoy2018
2018-08-21:11:15,08/21/2018,11:15:00,24.67,7.68,8.55,103.17,crbuoy2018
2018-08-21:11:30,08/21/2018,11:30:00,24.67,7.71,8.62,104.02,crbuoy2018
2018-08-21:11:45,08/21/2018,11:45:00,24.69,7.76,8.74,105.47,crbuoy2018
2018-08-21:12:00,08/21/2018,12:00:00,24.71,7.79,8.85,106.78,crbuoy2018
2018-08-21:12:15,08/21/2018,12:15:00,24.72,7.84,8.96,108.13,crbuoy2018
2018-08-21:12:30,08/21/2018,12:30:00,24.72,7.85,8.99,108.53,crbuoy2018
2018-08-21:12:45,08/21/2018,12:45:00,24.72,7.84,9.02,108.96,crbuoy2018
2018-08-21:13:00,08/21/2018,13:00:00,24.72,7.85,9.07,109.5,crbuoy2018
2018-08-21:13:15,08/21/2018,13:15:00,24.71,7.83,8.97,108.25,crbuoy2018
2018-08-21:13:30,08/21/2018,13:30:00,24.71,7.79,8.93,107.76,crbuoy2018
2018-08-21:13:45,08/21/2018,13:45:00,24.7,7.85,9.01,108.8,crbuoy2018
2018-08-21:14:00,08/21/2018,14:00:00,24.69,7.81,8.93,107.74,crbuoy2018
2018-08-21:14:15,08/21/2018,14:15:00,24.69,7.74,8.75,105.58,crbuoy2018
2018-08-21:14:30,08/21/2018,14:30:00,24.69,7.71,8.68,104.77,crbuoy2018
2018-08-21:14:45,08/21/2018,14:45:00,24.69,7.69,8.58,103.51,crbuoy2018
2018-08-21:15:00,08/21/2018,15:00:00,24.7,7.74,8.76,105.73,crbuoy2018
2018-08-21:15:15,08/21/2018,15:15:00,24.72,7.76,8.86,106.92,crbuoy2018
2018-08-21:15:30,08/21/2018,15:30:00,24.73,7.81,9.05,109.33,crbuoy2018
2018-08-21:15:45,08/21/2018,15:45:00,24.74,7.79,8.98,108.44,crbuoy2018
2018-08-21:16:00,08/21/2018,16:00:00,24.77,7.87,9.15,110.54,crbuoy2018
2018-08-21:16:15,08/21/2018,16:15:00,24.8,7.98,9.36,113.13,crbuoy2018
2018-08-21:16:30,08/21/2018,16:30:00,24.87,8.09,9.57,115.85,crbuoy2018
2018-08-21:16:45,08/21/2018,16:45:00,24.89,8.12,9.64,116.78,crbuoy2018
2018-08-21:17:00,08/21/2018,17:00:00,24.88,8.15,9.71,117.58,crbuoy2018
2018-08-21:17:15,08/21/2018,17:15:00,24.87,8.11,9.61,116.39,crbuoy2018
2018-08-21:17:30,08/21/2018,17:30:00,24.86,8.1,9.66,116.94,crbuoy2018
2018-08-21:17:45,08/21/2018,17:45:00,24.8,8.1,9.62,116.28,crbuoy2018
2018-08-21:18:00,08/21/2018,18:00:00,24.77,8,9.44,114.13,crbuoy2018
2018-08-21:18:15,08/21/2018,18:15:00,24.76,7.94,9.33,112.77,crbuoy2018
2018-08-21:18:30,08/21/2018,18:30:00,24.74,7.9,9.21,111.25,crbuoy2018
2018-08-21:18:45,08/21/2018,18:45:00,24.74,7.87,9.19,111.05,crbuoy2018
2018-08-21:19:00,08/21/2018,19:00:00,24.69,7.84,9.12,110,crbuoy2018
2018-08-21:19:15,08/21/2018,19:15:00,24.69,7.84,9.1,109.85,crbuoy2018
2018-08-21:19:30,08/21/2018,19:30:00,24.68,7.83,9.07,109.42,crbuoy2018
2018-08-21:19:45,08/21/2018,19:45:00,24.66,7.82,9.02,108.75,crbuoy2018
2018-08-21:20:00,08/21/2018,20:00:00,24.66,7.81,9.01,108.73,crbuoy2018
2018-08-21:20:15,08/21/2018,20:15:00,24.61,7.77,8.93,107.58,crbuoy2018
2018-08-21:20:30,08/21/2018,20:30:00,24.61,7.77,8.87,106.85,crbuoy2018
2018-08-21:20:45,08/21/2018,20:45:00,24.58,7.77,8.83,106.33,crbuoy2018
2018-08-21:21:00,08/21/2018,21:00:00,24.55,7.74,8.7,104.69,crbuoy2018
2018-08-21:21:15,08/21/2018,21:15:00,24.58,7.63,8.46,101.91,crbuoy2018
2018-08-21:21:30,08/21/2018,21:30:00,24.54,7.69,8.62,103.73,crbuoy2018
2018-08-21:21:45,08/21/2018,21:45:00,24.54,7.64,8.46,101.77,crbuoy2018
2018-08-21:22:00,08/21/2018,22:00:00,24.54,7.67,8.5,102.32,crbuoy2018
2018-08-21:22:15,08/21/2018,22:15:00,24.55,7.63,8.48,102.09,crbuoy2018
2018-08-21:22:30,08/21/2018,22:30:00,24.54,7.64,8.49,102.12,crbuoy2018
2018-08-21:22:45,08/21/2018,22:45:00,24.54,7.67,8.45,101.7,crbuoy2018
2018-08-21:23:00,08/21/2018,23:00:00,24.53,7.67,8.46,101.85,crbuoy2018
2018-08-21:23:15,08/21/2018,23:15:00,24.53,7.67,8.41,101.23,crbuoy2018
2018-08-21:23:30,08/21/2018,23:30:00,24.53,7.64,8.32,100.13,crbuoy2018
2018-08-21:23:45,08/21/2018,23:45:00,24.51,7.63,8.29,99.71,crbuoy2018
2018-08-22:00:00,08/22/2018,00:00:00,24.5,7.61,8.24,99.09,crbuoy2018
2018-08-22:00:15,08/22/2018,00:15:00,24.49,7.62,8.28,99.6,crbuoy2018
2018-08-22:00:30,08/22/2018,00:30:00,24.46,7.62,8.27,99.41,crbuoy2018
2018-08-22:00:45,08/22/2018,00:45:00,24.47,7.59,8.13,97.73,crbuoy2018
2018-08-22:01:00,08/22/2018,01:00:00,24.44,7.62,8.27,99.31,crbuoy2018
2018-08-22:01:15,08/22/2018,01:15:00,24.46,7.63,8.28,99.51,crbuoy2018
2018-08-22:01:30,08/22/2018,01:30:00,24.47,7.63,8.28,99.56,crbuoy2018
2018-08-22:01:45,08/22/2018,01:45:00,24.44,7.6,8.18,98.25,crbuoy2018
2018-08-22:02:00,08/22/2018,02:00:00,24.42,7.59,8.12,97.48,crbuoy2018
2018-08-22:02:15,08/22/2018,02:15:00,24.43,7.61,8.18,98.26,crbuoy2018
2018-08-22:02:30,08/22/2018,02:30:00,24.41,7.61,8.17,98.15,crbuoy2018
2018-08-22:02:45,08/22/2018,02:45:00,24.4,7.6,8.14,97.78,crbuoy2018
2018-08-22:03:00,08/22/2018,03:00:00,24.4,7.6,8.14,97.67,crbuoy2018
2018-08-22:03:15,08/22/2018,03:15:00,24.37,7.57,8.14,97.72,crbuoy2018
2018-08-22:03:30,08/22/2018,03:30:00,24.38,7.58,8.14,97.69,crbuoy2018
2018-08-22:03:45,08/22/2018,03:45:00,24.36,7.58,8.06,96.74,crbuoy2018
2018-08-22:04:00,08/22/2018,04:00:00,24.36,7.58,8.12,97.39,crbuoy2018
2018-08-22:04:15,08/22/2018,04:15:00,24.34,7.58,8.1,97.11,crbuoy2018
2018-08-22:04:30,08/22/2018,04:30:00,24.34,7.57,8.06,96.66,crbuoy2018
2018-08-22:04:45,08/22/2018,04:45:00,24.34,7.59,8.1,97.11,crbuoy2018
2018-08-22:05:00,08/22/2018,05:00:00,24.32,7.58,8.08,96.83,crbuoy2018
2018-08-22:05:15,08/22/2018,05:15:00,24.29,7.57,8.07,96.65,crbuoy2018
2018-08-22:05:30,08/22/2018,05:30:00,24.31,7.57,8.04,96.31,crbuoy2018
2018-08-22:05:45,08/22/2018,05:45:00,24.31,7.57,8.06,96.6,crbuoy2018
2018-08-22:06:00,08/22/2018,06:00:00,24.25,7.57,8.04,96.31,crbuoy2018
2018-08-22:06:15,08/22/2018,06:15:00,24.26,7.57,8.05,96.37,crbuoy2018
2018-08-22:06:30,08/22/2018,06:30:00,24.26,7.57,8.01,95.92,crbuoy2018
2018-08-22:06:45,08/22/2018,06:45:00,24.26,7.56,8,95.75,crbuoy2018
2018-08-22:07:00,08/22/2018,07:00:00,24.23,7.58,8.08,96.69,crbuoy2018
2018-08-22:07:15,08/22/2018,07:15:00,24.25,7.57,8.03,96.06,crbuoy2018
2018-08-22:07:30,08/22/2018,07:30:00,24.23,7.58,8.07,96.52,crbuoy2018
2018-08-22:07:45,08/22/2018,07:45:00,24.24,7.57,8.04,96.28,crbuoy2018
2018-08-22:08:00,08/22/2018,08:00:00,24.23,7.58,8.05,96.29,crbuoy2018
2018-08-22:08:15,08/22/2018,08:15:00,24.23,7.56,8,95.7,crbuoy2018
2018-08-22:08:30,08/22/2018,08:30:00,24.23,7.55,7.89,94.44,crbuoy2018
2018-08-22:08:45,08/22/2018,08:45:00,24.22,7.57,7.99,95.57,crbuoy2018
2018-08-22:09:00,08/22/2018,09:00:00,24.23,7.59,8.05,96.36,crbuoy2018
2018-08-22:09:15,08/22/2018,09:15:00,24.22,7.56,7.92,94.8,crbuoy2018
2018-08-22:09:30,08/22/2018,09:30:00,24.23,7.61,8.14,97.44,crbuoy2018
2018-08-22:09:45,08/22/2018,09:45:00,24.24,7.59,8.08,96.75,crbuoy2018
2018-08-22:10:00,08/22/2018,10:00:00,24.23,7.6,8.21,98.3,crbuoy2018
2018-08-22:10:15,08/22/2018,10:15:00,24.24,7.63,8.35,99.97,crbuoy2018
2018-08-22:10:30,08/22/2018,10:30:00,24.25,7.63,8.35,99.9,crbuoy2018
2018-08-22:10:45,08/22/2018,10:45:00,24.29,7.7,8.55,102.36,crbuoy2018
2018-08-22:11:00,08/22/2018,11:00:00,24.29,7.72,8.66,103.8,crbuoy2018
2018-08-22:11:15,08/22/2018,11:15:00,24.31,7.8,8.8,105.49,crbuoy2018
2018-08-22:11:30,08/22/2018,11:30:00,24.36,7.84,8.93,107.06,crbuoy2018
2018-08-22:11:45,08/22/2018,11:45:00,24.39,7.89,9.06,108.69,crbuoy2018
2018-08-22:12:00,08/22/2018,12:00:00,24.39,7.89,9.12,109.4,crbuoy2018
2018-08-22:12:15,08/22/2018,12:15:00,24.38,7.89,9.12,109.48,crbuoy2018
2018-08-22:12:30,08/22/2018,12:30:00,24.39,7.9,9.11,109.3,crbuoy2018
2018-08-22:12:45,08/22/2018,12:45:00,24.41,7.98,9.3,111.65,crbuoy2018
2018-08-22:13:00,08/22/2018,13:00:00,24.42,8,9.33,111.99,crbuoy2018
2018-08-22:13:15,08/22/2018,13:15:00,24.61,8.16,9.53,114.79,crbuoy2018
2018-08-22:13:30,08/22/2018,13:30:00,24.71,8.32,9.84,118.78,crbuoy2018
2018-08-22:13:45,08/22/2018,13:45:00,24.97,8.39,9.9,120.06,crbuoy2018
2018-08-22:14:00,08/22/2018,14:00:00,24.97,8.46,10.11,122.66,crbuoy2018
2018-08-22:14:15,08/22/2018,14:15:00,25.11,8.56,10.31,125.38,crbuoy2018
2018-08-22:14:30,08/22/2018,14:30:00,25.14,8.62,10.48,127.5,crbuoy2018
2018-08-22:14:45,08/22/2018,14:45:00,25.31,8.65,10.56,128.91,crbuoy2018
2018-08-22:15:00,08/22/2018,15:00:00,25.32,8.67,10.69,130.46,crbuoy2018
2018-08-22:15:15,08/22/2018,15:15:00,25.38,8.69,10.72,131.04,crbuoy2018
2018-08-22:15:30,08/22/2018,15:30:00,25.39,8.69,10.82,132.21,crbuoy2018
2018-08-22:15:45,08/22/2018,15:45:00,25.48,8.73,10.85,132.8,crbuoy2018
2018-08-22:16:00,08/22/2018,16:00:00,25.62,8.76,10.82,132.73,crbuoy2018
2018-08-22:16:15,08/22/2018,16:15:00,25.43,8.63,10.73,131.26,crbuoy2018
2018-08-22:16:30,08/22/2018,16:30:00,25.43,8.69,10.74,131.35,crbuoy2018
2018-08-22:16:45,08/22/2018,16:45:00,25.37,8.64,10.68,130.46,crbuoy2018
2018-08-22:17:00,08/22/2018,17:00:00,25.24,8.56,10.63,129.62,crbuoy2018
2018-08-22:17:15,08/22/2018,17:15:00,25.13,8.54,10.56,128.41,crbuoy2018
2018-08-22:17:30,08/22/2018,17:30:00,25,8.42,10.33,125.38,crbuoy2018
2018-08-22:17:45,08/22/2018,17:45:00,25.01,8.45,10.35,125.65,crbuoy2018
2018-08-22:18:00,08/22/2018,18:00:00,25.02,8.53,10.41,126.36,crbuoy2018
2018-08-22:18:15,08/22/2018,18:15:00,25.03,8.53,10.46,127.03,crbuoy2018
2018-08-22:18:30,08/22/2018,18:30:00,24.98,8.51,10.42,126.42,crbuoy2018
2018-08-22:18:45,08/22/2018,18:45:00,24.97,8.54,10.48,127.04,crbuoy2018
2018-08-22:19:00,08/22/2018,19:00:00,25.01,8.56,10.53,127.82,crbuoy2018
2018-08-22:19:15,08/22/2018,19:15:00,25.18,8.81,11.09,135.04,crbuoy2018
2018-08-22:19:30,08/22/2018,19:30:00,25.14,8.76,11.01,133.92,crbuoy2018
2018-08-22:19:45,08/22/2018,19:45:00,25.07,8.7,10.87,132.09,crbuoy2018
2018-08-22:20:00,08/22/2018,20:00:00,25.04,8.66,10.79,131.02,crbuoy2018
2018-08-22:20:15,08/22/2018,20:15:00,24.99,8.53,10.51,127.48,crbuoy2018
2018-08-22:20:30,08/22/2018,20:30:00,24.99,8.59,10.6,128.59,crbuoy2018
2018-08-22:20:45,08/22/2018,20:45:00,24.97,8.59,10.58,128.26,crbuoy2018
2018-08-22:21:00,08/22/2018,21:00:00,24.88,8.4,10.23,123.87,crbuoy2018
2018-08-22:21:15,08/22/2018,21:15:00,24.88,8.44,10.24,123.97,crbuoy2018
2018-08-22:21:30,08/22/2018,21:30:00,24.84,8.43,10.28,124.33,crbuoy2018
2018-08-22:21:45,08/22/2018,21:45:00,24.82,8.4,10.19,123.28,crbuoy2018
2018-08-22:22:00,08/22/2018,22:00:00,24.79,8.35,10.1,122.12,crbuoy2018
2018-08-22:22:15,08/22/2018,22:15:00,24.76,8.31,10.02,121.02,crbuoy2018
2018-08-22:22:30,08/22/2018,22:30:00,24.72,8.24,9.87,119.2,crbuoy2018
2018-08-22:22:45,08/22/2018,22:45:00,24.72,8.25,9.84,118.84,crbuoy2018
2018-08-22:23:00,08/22/2018,23:00:00,24.69,8.19,9.68,116.84,crbuoy2018
2018-08-22:23:15,08/22/2018,23:15:00,24.67,8.19,9.67,116.68,crbuoy2018
2018-08-22:23:30,08/22/2018,23:30:00,24.66,8.15,9.61,115.89,crbuoy2018
2018-08-22:23:45,08/22/2018,23:45:00,24.64,8.16,9.64,116.23,crbuoy2018
2018-08-23:00:00,08/23/2018,00:00:00,24.63,8.11,9.54,114.99,crbuoy2018
2018-08-23:00:15,08/23/2018,00:15:00,24.61,8.17,9.64,116.15,crbuoy2018
2018-08-23:00:30,08/23/2018,00:30:00,24.61,8.19,9.58,115.37,crbuoy2018
2018-08-23:00:45,08/23/2018,00:45:00,24.6,8.16,9.58,115.32,crbuoy2018
2018-08-23:01:00,08/23/2018,01:00:00,24.59,8.09,9.45,113.84,crbuoy2018
2018-08-23:01:15,08/23/2018,01:15:00,24.57,8.11,9.51,114.44,crbuoy2018
2018-08-23:01:30,08/23/2018,01:30:00,24.55,7.97,9.21,110.86,crbuoy2018
2018-08-23:01:45,08/23/2018,01:45:00,24.53,8,9.33,112.28,crbuoy2018
2018-08-23:02:00,08/23/2018,02:00:00,24.53,8.07,9.31,111.96,crbuoy2018
2018-08-23:02:15,08/23/2018,02:15:00,24.52,8.02,9.21,110.74,crbuoy2018
2018-08-23:02:30,08/23/2018,02:30:00,24.51,8.03,9.31,111.93,crbuoy2018
2018-08-23:02:45,08/23/2018,02:45:00,24.48,8,9.24,111.07,crbuoy2018
2018-08-23:03:00,08/23/2018,03:00:00,24.46,8,9.18,110.32,crbuoy2018
2018-08-23:03:15,08/23/2018,03:15:00,24.45,7.96,9.11,109.37,crbuoy2018
2018-08-23:03:30,08/23/2018,03:30:00,24.44,7.96,9.15,109.89,crbuoy2018
2018-08-23:03:45,08/23/2018,03:45:00,24.42,7.94,9.09,109.15,crbuoy2018
2018-08-23:04:00,08/23/2018,04:00:00,24.4,7.95,9.16,109.95,crbuoy2018
2018-08-23:04:15,08/23/2018,04:15:00,24.41,7.94,9.13,109.61,crbuoy2018
2018-08-23:04:30,08/23/2018,04:30:00,24.39,7.91,9.08,108.96,crbuoy2018
2018-08-23:04:45,08/23/2018,04:45:00,24.37,7.89,9.03,108.32,crbuoy2018
2018-08-23:05:00,08/23/2018,05:00:00,24.36,7.87,8.98,107.71,crbuoy2018
2018-08-23:05:15,08/23/2018,05:15:00,24.34,7.88,8.99,107.77,crbuoy2018
2018-08-23:05:30,08/23/2018,05:30:00,24.31,7.87,8.99,107.68,crbuoy2018
2018-08-23:05:45,08/23/2018,05:45:00,24.3,7.85,8.98,107.6,crbuoy2018
2018-08-23:06:00,08/23/2018,06:00:00,24.28,7.82,8.83,105.76,crbuoy2018
